code_commune,nom,population,surface_km2,M_per_km2,I_per_km2,D_log,M_z,I_z,D_z,IMD4_national,insee_part_velo
33245,Lignan-de-Bordeaux,842.0,8.998899999999999,0.0,0.7754281078798521,4.538677666598074,-0.15221644000205786,0.7485567963457124,0.5308042844693754,-0.03453351459169922,0.0
33246,Ligueux,138.0,5.0678,0.0,0.0,3.3043468867761403,-0.15221644000205786,-0.32446441875437054,-0.38318804164741843,-0.1634734244765526,0.0
33247,Listrac-de-Durèze,134.0,5.3066,0.0,0.0,3.2288884710957673,-0.15221644000205786,-0.32446441875437054,-0.43906318792120863,-0.16676252507678552,1.75438596491228
33248,Listrac-Médoc,2807.0,60.7582,0.0,0.0,3.832969523826259,-0.15221644000205786,-0.32446441875437054,0.008244337398604,-0.14043168662476677,0.144717800289436
33249,Lormont,25769.0,7.827999999999999,1.021972406745018,4.782958610117527,8.099220448547857,12.741660686785622,6.294093778257646,3.1673007833917417,10.521126746519743,3.5385031598728
33250,Loubens,316.0,5.9119,0.0,0.0,3.978774944833729,-0.15221644000205786,-0.32446441875437054,0.11620975322197095,-0.134076282877831,2.40071856558996
33251,Louchats,683.0,39.3761,0.0,0.0,2.8533358263072732,-0.15221644000205786,-0.32446441875437054,-0.7171509104351588,-0.18313220920353793,0.294133349526357
33252,Loupes,957.0,4.9698,0.0,0.0,5.2604237936028175,-0.15221644000205786,-0.32446441875437054,1.065239974051723,-0.07821144713001832,0.229330551625061
33253,Loupiac,1093.0,9.6146,0.0,0.07270193247769019,4.733398711665235,-0.15221644000205786,-0.2238610035123961,0.6749905462350443,-0.09413886411221832,2.08333333333333
33254,Loupiac-de-la-Réole,527.0,5.3529,0.0,0.17523211717013207,4.589562078418006,-0.15221644000205786,-0.08198187604057328,0.5684829705093474,-0.0904734617243988,2.43622313664944
33255,Lucmau,247.0,67.132,0.0,0.0,1.3027275061820442,-0.15221644000205786,-0.32446441875437054,-1.8653391664322794,-0.25072051874416046,0.0
33256,Ludon-Médoc,5578.0,18.7048,0.05346221290791669,0.004918523587528335,5.697805392772743,0.5222980572693241,-0.3176582685739004,1.3891105537707782,0.46509267620287126,0.918586819238552
33257,Lugaignac,433.0,3.812,0.0,0.0,4.732583742210534,-0.15221644000205786,-0.32446441875437054,0.6743870809080886,-0.10121907343925837,0.0
33258,Lugasson,316.0,6.3763,0.0,0.0,3.9031542217629718,-0.15221644000205786,-0.32446441875437054,0.060214422219979566,-0.13737245817384594,1.41025558875896
33259,Lugon-et-l'Île-du-Carnay,1395.0,10.7255,0.0,0.0,4.868025610481446,-0.15221644000205786,-0.32446441875437054,0.774678534591512,-0.09531539886287321,0.156292928387276
33260,Lugos,1208.0,62.34270000000001,0.0,0.0,2.9640747942176158,-0.15221644000205786,-0.32446441875437054,-0.6351513617511761,-0.17830529092624609,0.837349051699692
33261,Lussac,1151.0,23.3425,0.0,0.004626753775302559,3.8981106753459387,-0.15221644000205786,-0.31806201354427555,0.056479797112237294,-0.1371439734545333,0.963391136801541
33262,Macau,4576.0,20.6021,0.04853874119628582,0.0,5.403187520712232,0.4601802947270107,-0.32446441875437054,1.170953088525512,0.403539545194995,0.656801771738107
33263,Madirac,307.0,1.8902,0.0,0.0,5.090165104008379,-0.15221644000205786,-0.32446441875437054,0.9391674995676406,-0.08563272616285644,0.632071196468901
33264,Maransin,1063.0,29.891,0.0,0.0,3.5712929466003884,-0.15221644000205786,-0.32446441875437054,-0.1855208894099322,-0.15183771177729813,0.210526315789474
33266,Marcenais,863.0,9.1686,0.0,0.0,4.544630088226299,-0.15221644000205786,-0.32446441875437054,0.5352119098635941,-0.10941164507704734,0.257716020531174
33268,Margaux-Cantenac,2845.0,21.5433,0.04641814392409705,0.0,4.883253483224004,0.43342544255826226,-0.32446441875437054,0.7859544089821585,0.3601012935033449,1.03646639349005
33269,Margueron,365.0,13.6052,0.0,0.0,3.289445280977567,-0.15221644000205786,-0.32446441875437054,-0.3942223231944428,-0.16412295945730454,0.0
33270,Marimbault,196.0,6.7799000000000005,0.0,0.0,3.364152306649521,-0.15221644000205786,-0.32446441875437054,-0.33890356319315157,-0.16086661063572238,2.19780219780219
33271,Marions,206.0,16.3084,0.0,0.0,2.5361958562942797,-0.15221644000205786,-0.32446441875437054,-0.9519854488225126,-0.19695578681674902,0.0
33272,Marsas,1247.0,8.0926,0.0,0.06821046388058227,5.037545881817332,-0.15221644000205786,-0.23007620391934258,0.900204228072629,-0.0813168351738203,0.34050537725343
33273,Martignas-sur-Jalle,8056.0,26.4621,0.0,0.7062553614414578,5.718458913781465,-0.15221644000205786,0.6528369950116134,1.404403990520356,0.010188375784283416,4.20512820512821
33274,Martillac,3659.0,17.2148,0.0,0.2525152775518739,5.359175686071403,-0.15221644000205786,0.024960946662005608,1.138363380987114,-0.049438749239946886,1.5404830708504
33275,Martres,105.0,3.0223,0.0,1.0237236541706647,3.5479422192288204,-0.15221644000205786,1.0921429858035077,-0.2028115427548463,-0.053658552115067225,1.85185185185185
33276,Masseilles,136.0,6.7429,0.0,0.0,3.004164786287851,-0.15221644000205786,-0.32446441875437054,-0.6054656845362206,-0.17655783816312318,0.0
33277,Massugas,214.0,14.4067,0.0,0.0,2.6982826388702605,-0.15221644000205786,-0.32446441875437054,-0.8319640754101283,-0.1898907069439,0.0
33278,Mauriac,230.0,10.0166,0.0,0.0,3.13383559220628,-0.15221644000205786,-0.32446441875437054,-0.5094475640548358,-0.17090571411925828,0.864875745088745
33279,Mazères,778.0,13.1705,0.0,0.0,4.078747044071723,-0.15221644000205786,-0.32446441875437054,0.19023669399265705,-0.12971867360860065,0.607628443974457
33280,Mazion,537.0,3.7182,0.0,0.0,4.972758414294885,-0.15221644000205786,-0.32446441875437054,0.8522306628727079,-0.0907502787926879,1.55408676640774
33281,Mérignac,78090.0,47.966800000000006,0.3752595545252132,4.3468815931018945,7.395108181727241,4.582305309085047,5.690659512823673,2.6459225441716323,4.112413132172348,8.51347237269236
33282,Mérignas,295.0,9.6036,0.0,0.0,3.424837328160956,-0.15221644000205786,-0.32446441875437054,-0.29396776083093107,-0.15822145649514424,0.0
33283,Mesterrieux,221.0,3.5681,0.0,0.0,4.126129460286907,-0.15221644000205786,-0.32446441875437054,0.2253222363136527,-0.12765335680849743,0.0
33284,Mios,12043.0,137.3405,0.0,0.3138476996952829,4.473775613474606,-0.15221644000205786,0.10983147104019719,0.48274587138124675,-0.0820887914559514,1.13752415957144
33285,Mombrier,477.0,4.2924,0.0,0.0,4.710670473817506,-0.15221644000205786,-0.32446441875437054,0.6581608314466153,-0.10217423455117292,0.0
33287,Mongauzy,667.0,6.8416,0.0,0.0,4.5797684235070895,-0.15221644000205786,-0.32446441875437054,0.561231004035251,-0.10788002638851325,1.12910774140189
33288,Monprimblanc,276.0,5.0128,0.0,0.0,4.00840622450136,-0.15221644000205786,-0.32446441875437054,0.13815100484752138,-0.13278470712896695,0.0
33289,Monségur,1579.0,9.9312,0.0,0.04652005799903335,5.068865697578391,-0.15221644000205786,-0.260090934412759,0.9233958001608903,-0.08205342032335358,0.920806372463994
33290,Montagne,1510.0,26.6819,0.0,0.0,4.035879496904368,-0.15221644000205786,-0.32446441875437054,0.15849430387251065,-0.13158719514920508,0.286188236602758
33291,Montagoudin,165.0,3.3639,0.0,0.0,3.892844458747773,-0.15221644000205786,-0.32446441875437054,0.052580290078080016,-0.13782184274435144,1.51515151515152
33292,Montignac,133.0,6.493099999999999,0.0,0.0,3.0196090536127076,-0.15221644000205786,-0.32446441875437054,-0.59402957514952,-0.17588464951384764,0.0
33293,Montussan,3628.0,8.4652,0.0,0.46685252563436186,6.060473169230866,-0.15221644000205786,0.32155635253077824,1.6576573404436215,0.001898476742616631,0.729612556064905
33294,Morizès,527.0,5.876,0.0,0.0,4.496324290229731,-0.15221644000205786,-0.32446441875437054,0.4994426254889631,-0.11151721047691254,0.851063829787234
33295,Mouillac,90.0,1.859,0.0,0.0,3.879770961590958,-0.15221644000205786,-0.32446441875437054,0.04289967911692246,-0.13839169366101742,3.03030303030303
33296,Mouliets-et-Villemartin,1041.0,15.8391,0.0,0.023991262129792728,4.1854555020247215,-0.15221644000205786,-0.291265811455132,0.2692517467606574,-0.1227427281611206,1.81239665125113
33297,Moulis-en-Médoc,1962.0,20.7722,0.048141265730158575,0.0,4.548104085843738,0.45516548240200827,-0.32446441875437054,0.5377843217447474,0.3623739321011781,0.739126326982263
33298,Moulon,1068.0,13.2657,0.0,0.0,4.3883612628741995,-0.15221644000205786,-0.32446441875437054,0.41949859418033053,-0.11622313035180337,0.0
33299,Mourens,392.0,10.7175,0.0,0.0,3.5993839203004674,-0.15221644000205786,-0.32446441875437054,-0.16472019739549118,-0.15061327527641238,0.52952556047512
33300,Naujac-sur-Mer,1107.0,98.0014,0.0,0.18181372919162375,2.424427168425819,-0.15221644000205786,-0.07287437883115748,-1.0347474804285406,-0.1842101661011604,1.42070803658532
33301,Naujan-et-Postiac,599.0,11.162,0.0,0.5303709012721735,3.9827464457492074,-0.15221644000205786,0.40945175368462516,0.1191505543583055,-0.0825111876048106,0.413527728443101
33302,Néac,331.0,7.1135,0.0,0.28677866029380755,3.8401239882679783,-0.15221644000205786,0.07237389985467657,0.013542046654586542,-0.11233150066965193,0.747330865617019
