departure_station,arrival_station,count,avg_count
001 Rue Jules Ferry - Gare Saint-Roch,001 Rue Jules Ferry - Gare Saint-Roch,117,0.15853658536585366
001 Rue Jules Ferry - Gare Saint-Roch,002 Com̩die,8,0.01084010840108401
001 Rue Jules Ferry - Gare Saint-Roch,004 H̫tel de Ville,49,0.06639566395663957
001 Rue Jules Ferry - Gare Saint-Roch,005 Corum,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,006 Place Albert 1er - St Charles,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,007 Foch,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,008 Halles Castellane,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,009 Observatoire,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,010 Rondelet,8,0.01084010840108401
001 Rue Jules Ferry - Gare Saint-Roch,011 Plan Cabanes,11,0.014905149051490514
001 Rue Jules Ferry - Gare Saint-Roch,012 Boutonnet,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,013 Emile Combes,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,014 Beaux-Arts,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,015 Les Aubes,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,016 Antigone centre,29,0.03929539295392954
001 Rue Jules Ferry - Gare Saint-Roch,017 M̩diath̬que Emile Zola,79,0.1070460704607046
001 Rue Jules Ferry - Gare Saint-Roch,018 Nombre d'Or,15,0.02032520325203252
001 Rue Jules Ferry - Gare Saint-Roch,019 Louis Blanc,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,020 Gambetta,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,021 Port Marianne,69,0.09349593495934959
001 Rue Jules Ferry - Gare Saint-Roch,022 Clemenceau,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,023 Les Arceaux,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,024 Cit̩ Mion,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,025 Nouveau Saint-Roch,12,0.016260162601626018
001 Rue Jules Ferry - Gare Saint-Roch,026 Renouvier,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,027 Odysseum,18,0.024390243902439025
001 Rue Jules Ferry - Gare Saint-Roch,028 Saint-Denis,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,029 Richter,42,0.056910569105691054
001 Rue Jules Ferry - Gare Saint-Roch,030 Charles Flahault,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,031 Voltaire,39,0.052845528455284556
001 Rue Jules Ferry - Gare Saint-Roch,032 Pr̩s d'Ar̬nes,9,0.012195121951219513
001 Rue Jules Ferry - Gare Saint-Roch,033 Garcia Lorca,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,034 Vert Bois,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,035 Malbosc,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,036 Occitanie,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,037 FacdesSciences,9,0.012195121951219513
001 Rue Jules Ferry - Gare Saint-Roch,038 Fac de Lettres,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,039 Aiguelongue,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,040 Jeu de Mail des Abb̩s,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,041 Eurom̩decine,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,043 Sabines,14,0.018970189701897018
001 Rue Jules Ferry - Gare Saint-Roch,044 Celleneuve,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,045 Jardin de la Lironde,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,046 P̬re Soulas,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,047 Place Viala,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,048 H̫tel du D̩partement,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,049 Tonnelles,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,050 Parvis Jules Ferry - Gare Saint-Roch,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,051 Pont de Lattes - Gare Saint-Roch,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,053 Deux Ponts - Gare Saint-Roch,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,054 Providence - Ovalie,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,055 P̩rols Etang de l'Or,14,0.018970189701897018
001 Rue Jules Ferry - Gare Saint-Roch,059 Sud De France,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,060 Comedie Baudin,1,0.0013550135501355014
002 Com̩die,001 Rue Jules Ferry - Gare Saint-Roch,11,0.014905149051490514
002 Com̩die,002 Com̩die,322,0.4363143631436314
002 Com̩die,003 Esplanade,7,0.009485094850948509
002 Com̩die,004 H̫tel de Ville,50,0.06775067750677506
002 Com̩die,005 Corum,22,0.02981029810298103
002 Com̩die,006 Place Albert 1er - St Charles,27,0.036585365853658534
002 Com̩die,007 Foch,1,0.0013550135501355014
002 Com̩die,008 Halles Castellane,3,0.0040650406504065045
002 Com̩die,009 Observatoire,19,0.025745257452574527
002 Com̩die,010 Rondelet,19,0.025745257452574527
002 Com̩die,011 Plan Cabanes,48,0.06504065040650407
002 Com̩die,012 Boutonnet,75,0.1016260162601626
002 Com̩die,013 Emile Combes,11,0.014905149051490514
002 Com̩die,014 Beaux-Arts,11,0.014905149051490514
002 Com̩die,015 Les Aubes,10,0.013550135501355014
002 Com̩die,016 Antigone centre,83,0.11246612466124661
002 Com̩die,017 M̩diath̬que Emile Zola,121,0.16395663956639567
002 Com̩die,018 Nombre d'Or,18,0.024390243902439025
002 Com̩die,019 Louis Blanc,17,0.023035230352303523
002 Com̩die,020 Gambetta,14,0.018970189701897018
002 Com̩die,021 Port Marianne,49,0.06639566395663957
002 Com̩die,022 Clemenceau,34,0.04607046070460705
002 Com̩die,023 Les Arceaux,19,0.025745257452574527
002 Com̩die,024 Cit̩ Mion,12,0.016260162601626018
002 Com̩die,025 Nouveau Saint-Roch,31,0.04200542005420054
002 Com̩die,026 Renouvier,13,0.017615176151761516
002 Com̩die,027 Odysseum,1,0.0013550135501355014
002 Com̩die,028 Saint-Denis,11,0.014905149051490514
002 Com̩die,029 Richter,21,0.028455284552845527
002 Com̩die,030 Charles Flahault,13,0.017615176151761516
002 Com̩die,031 Voltaire,22,0.02981029810298103
002 Com̩die,032 Pr̩s d'Ar̬nes,16,0.02168021680216802
002 Com̩die,033 Garcia Lorca,16,0.02168021680216802
002 Com̩die,034 Vert Bois,8,0.01084010840108401
002 Com̩die,036 Occitanie,33,0.044715447154471545
002 Com̩die,037 FacdesSciences,68,0.0921409214092141
002 Com̩die,038 Fac de Lettres,20,0.02710027100271003
002 Com̩die,039 Aiguelongue,25,0.03387533875338753
002 Com̩die,040 Jeu de Mail des Abb̩s,15,0.02032520325203252
002 Com̩die,042 Marie Caizergues,17,0.023035230352303523
002 Com̩die,043 Sabines,9,0.012195121951219513
002 Com̩die,044 Celleneuve,10,0.013550135501355014
002 Com̩die,045 Jardin de la Lironde,14,0.018970189701897018
002 Com̩die,046 P̬re Soulas,18,0.024390243902439025
002 Com̩die,047 Place Viala,49,0.06639566395663957
002 Com̩die,048 H̫tel du D̩partement,9,0.012195121951219513
002 Com̩die,049 Tonnelles,11,0.014905149051490514
002 Com̩die,050 Parvis Jules Ferry - Gare Saint-Roch,6,0.008130081300813009
002 Com̩die,051 Pont de Lattes - Gare Saint-Roch,1,0.0013550135501355014
002 Com̩die,053 Deux Ponts - Gare Saint-Roch,3,0.0040650406504065045
002 Com̩die,054 Providence - Ovalie,8,0.01084010840108401
002 Com̩die,055 P̩rols Etang de l'Or,1,0.0013550135501355014
002 Com̩die,056 Albert 1er - Cath̩drale,2,0.0027100271002710027
002 Com̩die,057 Saint-Guilhem - Courreau,8,0.01084010840108401
002 Com̩die,060 Comedie Baudin,1,0.0013550135501355014
003 Esplanade,001 Rue Jules Ferry - Gare Saint-Roch,6,0.008130081300813009
003 Esplanade,002 Com̩die,6,0.008130081300813009
003 Esplanade,003 Esplanade,106,0.14363143631436315
003 Esplanade,004 H̫tel de Ville,20,0.02710027100271003
003 Esplanade,005 Corum,13,0.017615176151761516
003 Esplanade,006 Place Albert 1er - St Charles,20,0.02710027100271003
003 Esplanade,007 Foch,1,0.0013550135501355014
003 Esplanade,008 Halles Castellane,4,0.005420054200542005
003 Esplanade,009 Observatoire,2,0.0027100271002710027
003 Esplanade,010 Rondelet,4,0.005420054200542005
003 Esplanade,011 Plan Cabanes,4,0.005420054200542005
003 Esplanade,012 Boutonnet,45,0.06097560975609756
003 Esplanade,013 Emile Combes,6,0.008130081300813009
003 Esplanade,014 Beaux-Arts,9,0.012195121951219513
003 Esplanade,015 Les Aubes,5,0.006775067750677507
003 Esplanade,016 Antigone centre,31,0.04200542005420054
003 Esplanade,017 M̩diath̬que Emile Zola,51,0.06910569105691057
003 Esplanade,018 Nombre d'Or,14,0.018970189701897018
003 Esplanade,019 Louis Blanc,16,0.02168021680216802
003 Esplanade,020 Gambetta,8,0.01084010840108401
003 Esplanade,021 Port Marianne,9,0.012195121951219513
003 Esplanade,022 Clemenceau,7,0.009485094850948509
003 Esplanade,023 Les Arceaux,3,0.0040650406504065045
003 Esplanade,024 Cit̩ Mion,4,0.005420054200542005
003 Esplanade,025 Nouveau Saint-Roch,10,0.013550135501355014
003 Esplanade,027 Odysseum,11,0.014905149051490514
003 Esplanade,028 Saint-Denis,9,0.012195121951219513
003 Esplanade,029 Richter,25,0.03387533875338753
003 Esplanade,030 Charles Flahault,2,0.0027100271002710027
003 Esplanade,031 Voltaire,8,0.01084010840108401
003 Esplanade,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
003 Esplanade,033 Garcia Lorca,6,0.008130081300813009
003 Esplanade,036 Occitanie,24,0.032520325203252036
003 Esplanade,037 FacdesSciences,37,0.05013550135501355
003 Esplanade,038 Fac de Lettres,28,0.037940379403794036
003 Esplanade,039 Aiguelongue,13,0.017615176151761516
003 Esplanade,040 Jeu de Mail des Abb̩s,14,0.018970189701897018
003 Esplanade,042 Marie Caizergues,4,0.005420054200542005
003 Esplanade,043 Sabines,1,0.0013550135501355014
003 Esplanade,044 Celleneuve,7,0.009485094850948509
003 Esplanade,045 Jardin de la Lironde,2,0.0027100271002710027
003 Esplanade,046 P̬re Soulas,5,0.006775067750677507
003 Esplanade,047 Place Viala,7,0.009485094850948509
003 Esplanade,048 H̫tel du D̩partement,1,0.0013550135501355014
003 Esplanade,049 Tonnelles,3,0.0040650406504065045
003 Esplanade,050 Parvis Jules Ferry - Gare Saint-Roch,5,0.006775067750677507
003 Esplanade,054 Providence - Ovalie,4,0.005420054200542005
003 Esplanade,055 P̩rols Etang de l'Or,1,0.0013550135501355014
003 Esplanade,057 Saint-Guilhem - Courreau,2,0.0027100271002710027
004 H̫tel de Ville,001 Rue Jules Ferry - Gare Saint-Roch,3,0.0040650406504065045
004 H̫tel de Ville,002 Com̩die,3,0.0040650406504065045
004 H̫tel de Ville,004 H̫tel de Ville,50,0.06775067750677506
004 H̫tel de Ville,006 Place Albert 1er - St Charles,6,0.008130081300813009
004 H̫tel de Ville,009 Observatoire,3,0.0040650406504065045
004 H̫tel de Ville,010 Rondelet,2,0.0027100271002710027
004 H̫tel de Ville,011 Plan Cabanes,4,0.005420054200542005
004 H̫tel de Ville,012 Boutonnet,3,0.0040650406504065045
004 H̫tel de Ville,014 Beaux-Arts,2,0.0027100271002710027
004 H̫tel de Ville,016 Antigone centre,1,0.0013550135501355014
004 H̫tel de Ville,017 M̩diath̬que Emile Zola,6,0.008130081300813009
004 H̫tel de Ville,018 Nombre d'Or,1,0.0013550135501355014
004 H̫tel de Ville,019 Louis Blanc,4,0.005420054200542005
004 H̫tel de Ville,020 Gambetta,1,0.0013550135501355014
004 H̫tel de Ville,021 Port Marianne,4,0.005420054200542005
004 H̫tel de Ville,022 Clemenceau,4,0.005420054200542005
004 H̫tel de Ville,024 Cit̩ Mion,2,0.0027100271002710027
004 H̫tel de Ville,025 Nouveau Saint-Roch,2,0.0027100271002710027
004 H̫tel de Ville,026 Renouvier,2,0.0027100271002710027
004 H̫tel de Ville,028 Saint-Denis,1,0.0013550135501355014
004 H̫tel de Ville,029 Richter,1,0.0013550135501355014
004 H̫tel de Ville,031 Voltaire,4,0.005420054200542005
004 H̫tel de Ville,032 Pr̩s d'Ar̬nes,19,0.025745257452574527
004 H̫tel de Ville,033 Garcia Lorca,17,0.023035230352303523
004 H̫tel de Ville,034 Vert Bois,1,0.0013550135501355014
004 H̫tel de Ville,037 FacdesSciences,3,0.0040650406504065045
004 H̫tel de Ville,038 Fac de Lettres,1,0.0013550135501355014
004 H̫tel de Ville,039 Aiguelongue,1,0.0013550135501355014
004 H̫tel de Ville,040 Jeu de Mail des Abb̩s,2,0.0027100271002710027
004 H̫tel de Ville,044 Celleneuve,1,0.0013550135501355014
004 H̫tel de Ville,046 P̬re Soulas,1,0.0013550135501355014
004 H̫tel de Ville,047 Place Viala,4,0.005420054200542005
004 H̫tel de Ville,048 H̫tel du D̩partement,2,0.0027100271002710027
004 H̫tel de Ville,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
004 H̫tel de Ville,051 Pont de Lattes - Gare Saint-Roch,2,0.0027100271002710027
004 H̫tel de Ville,055 P̩rols Etang de l'Or,1,0.0013550135501355014
004 H̫tel de Ville,057 Saint-Guilhem - Courreau,1,0.0013550135501355014
005 Corum,001 Rue Jules Ferry - Gare Saint-Roch,5,0.006775067750677507
005 Corum,002 Com̩die,6,0.008130081300813009
005 Corum,003 Esplanade,10,0.013550135501355014
005 Corum,004 H̫tel de Ville,16,0.02168021680216802
005 Corum,005 Corum,149,0.2018970189701897
005 Corum,006 Place Albert 1er - St Charles,35,0.04742547425474255
005 Corum,008 Halles Castellane,1,0.0013550135501355014
005 Corum,009 Observatoire,6,0.008130081300813009
005 Corum,010 Rondelet,1,0.0013550135501355014
005 Corum,011 Plan Cabanes,7,0.009485094850948509
005 Corum,012 Boutonnet,63,0.08536585365853659
005 Corum,013 Emile Combes,3,0.0040650406504065045
005 Corum,014 Beaux-Arts,7,0.009485094850948509
005 Corum,015 Les Aubes,33,0.044715447154471545
005 Corum,016 Antigone centre,28,0.037940379403794036
005 Corum,017 M̩diath̬que Emile Zola,19,0.025745257452574527
005 Corum,018 Nombre d'Or,9,0.012195121951219513
005 Corum,019 Louis Blanc,6,0.008130081300813009
005 Corum,020 Gambetta,4,0.005420054200542005
005 Corum,021 Port Marianne,25,0.03387533875338753
005 Corum,022 Clemenceau,1,0.0013550135501355014
005 Corum,023 Les Arceaux,9,0.012195121951219513
005 Corum,024 Cit̩ Mion,1,0.0013550135501355014
005 Corum,025 Nouveau Saint-Roch,4,0.005420054200542005
005 Corum,026 Renouvier,1,0.0013550135501355014
005 Corum,028 Saint-Denis,3,0.0040650406504065045
005 Corum,029 Richter,21,0.028455284552845527
005 Corum,030 Charles Flahault,14,0.018970189701897018
005 Corum,031 Voltaire,3,0.0040650406504065045
005 Corum,032 Pr̩s d'Ar̬nes,6,0.008130081300813009
005 Corum,033 Garcia Lorca,4,0.005420054200542005
005 Corum,034 Vert Bois,14,0.018970189701897018
005 Corum,036 Occitanie,58,0.07859078590785908
005 Corum,037 FacdesSciences,55,0.07452574525745258
005 Corum,038 Fac de Lettres,23,0.03116531165311653
005 Corum,039 Aiguelongue,68,0.0921409214092141
005 Corum,040 Jeu de Mail des Abb̩s,31,0.04200542005420054
005 Corum,041 Eurom̩decine,1,0.0013550135501355014
005 Corum,042 Marie Caizergues,9,0.012195121951219513
005 Corum,043 Sabines,2,0.0027100271002710027
005 Corum,045 Jardin de la Lironde,3,0.0040650406504065045
005 Corum,046 P̬re Soulas,10,0.013550135501355014
005 Corum,047 Place Viala,17,0.023035230352303523
005 Corum,049 Tonnelles,4,0.005420054200542005
005 Corum,050 Parvis Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
005 Corum,051 Pont de Lattes - Gare Saint-Roch,2,0.0027100271002710027
005 Corum,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
005 Corum,054 Providence - Ovalie,3,0.0040650406504065045
005 Corum,056 Albert 1er - Cath̩drale,4,0.005420054200542005
005 Corum,057 Saint-Guilhem - Courreau,4,0.005420054200542005
006 Place Albert 1er - St Charles,001 Rue Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
006 Place Albert 1er - St Charles,002 Com̩die,5,0.006775067750677507
006 Place Albert 1er - St Charles,003 Esplanade,4,0.005420054200542005
006 Place Albert 1er - St Charles,004 H̫tel de Ville,4,0.005420054200542005
006 Place Albert 1er - St Charles,005 Corum,17,0.023035230352303523
006 Place Albert 1er - St Charles,006 Place Albert 1er - St Charles,200,0.27100271002710025
006 Place Albert 1er - St Charles,007 Foch,2,0.0027100271002710027
006 Place Albert 1er - St Charles,008 Halles Castellane,3,0.0040650406504065045
006 Place Albert 1er - St Charles,009 Observatoire,16,0.02168021680216802
006 Place Albert 1er - St Charles,010 Rondelet,2,0.0027100271002710027
006 Place Albert 1er - St Charles,011 Plan Cabanes,8,0.01084010840108401
006 Place Albert 1er - St Charles,012 Boutonnet,152,0.20596205962059622
006 Place Albert 1er - St Charles,013 Emile Combes,3,0.0040650406504065045
006 Place Albert 1er - St Charles,014 Beaux-Arts,6,0.008130081300813009
006 Place Albert 1er - St Charles,015 Les Aubes,3,0.0040650406504065045
006 Place Albert 1er - St Charles,016 Antigone centre,13,0.017615176151761516
006 Place Albert 1er - St Charles,017 M̩diath̬que Emile Zola,28,0.037940379403794036
006 Place Albert 1er - St Charles,018 Nombre d'Or,1,0.0013550135501355014
006 Place Albert 1er - St Charles,019 Louis Blanc,20,0.02710027100271003
006 Place Albert 1er - St Charles,021 Port Marianne,10,0.013550135501355014
006 Place Albert 1er - St Charles,023 Les Arceaux,3,0.0040650406504065045
006 Place Albert 1er - St Charles,025 Nouveau Saint-Roch,2,0.0027100271002710027
006 Place Albert 1er - St Charles,026 Renouvier,2,0.0027100271002710027
006 Place Albert 1er - St Charles,028 Saint-Denis,10,0.013550135501355014
006 Place Albert 1er - St Charles,029 Richter,7,0.009485094850948509
006 Place Albert 1er - St Charles,030 Charles Flahault,14,0.018970189701897018
006 Place Albert 1er - St Charles,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
006 Place Albert 1er - St Charles,033 Garcia Lorca,3,0.0040650406504065045
006 Place Albert 1er - St Charles,034 Vert Bois,16,0.02168021680216802
006 Place Albert 1er - St Charles,035 Malbosc,13,0.017615176151761516
006 Place Albert 1er - St Charles,036 Occitanie,97,0.13143631436314362
006 Place Albert 1er - St Charles,037 FacdesSciences,69,0.09349593495934959
006 Place Albert 1er - St Charles,038 Fac de Lettres,59,0.07994579945799458
006 Place Albert 1er - St Charles,039 Aiguelongue,10,0.013550135501355014
006 Place Albert 1er - St Charles,040 Jeu de Mail des Abb̩s,4,0.005420054200542005
006 Place Albert 1er - St Charles,041 Eurom̩decine,1,0.0013550135501355014
006 Place Albert 1er - St Charles,042 Marie Caizergues,15,0.02032520325203252
006 Place Albert 1er - St Charles,043 Sabines,1,0.0013550135501355014
006 Place Albert 1er - St Charles,044 Celleneuve,12,0.016260162601626018
006 Place Albert 1er - St Charles,045 Jardin de la Lironde,1,0.0013550135501355014
006 Place Albert 1er - St Charles,046 P̬re Soulas,40,0.05420054200542006
006 Place Albert 1er - St Charles,047 Place Viala,12,0.016260162601626018
006 Place Albert 1er - St Charles,048 H̫tel du D̩partement,3,0.0040650406504065045
006 Place Albert 1er - St Charles,049 Tonnelles,1,0.0013550135501355014
006 Place Albert 1er - St Charles,050 Parvis Jules Ferry - Gare Saint-Roch,5,0.006775067750677507
006 Place Albert 1er - St Charles,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
006 Place Albert 1er - St Charles,055 P̩rols Etang de l'Or,2,0.0027100271002710027
006 Place Albert 1er - St Charles,056 Albert 1er - Cath̩drale,5,0.006775067750677507
006 Place Albert 1er - St Charles,057 Saint-Guilhem - Courreau,5,0.006775067750677507
007 Foch,001 Rue Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
007 Foch,002 Com̩die,1,0.0013550135501355014
007 Foch,003 Esplanade,2,0.0027100271002710027
007 Foch,004 H̫tel de Ville,2,0.0027100271002710027
007 Foch,005 Corum,6,0.008130081300813009
007 Foch,006 Place Albert 1er - St Charles,13,0.017615176151761516
007 Foch,007 Foch,68,0.0921409214092141
007 Foch,008 Halles Castellane,2,0.0027100271002710027
007 Foch,009 Observatoire,1,0.0013550135501355014
007 Foch,010 Rondelet,3,0.0040650406504065045
