hour,station,inflow,outflow,net_flow
0,049 Tonnelles,0.1951219512195122,0.12872628726287264,0.06639566395663957
0,013 Emile Combes,0.12872628726287264,0.10569105691056911,0.023035230352303523
0,061 Jean de Beins,0.02032520325203252,0.039295392953929545,-0.018970189701897025
0,024 Cit̩ Mion,0.12737127371273713,0.07181571815718157,0.05555555555555555
0,050 Parvis Jules Ferry - Gare Saint-Roch,0.3116531165311653,0.3699186991869919,-0.0582655826558266
0,034 Vert Bois,0.2872628726287263,0.14363143631436315,0.14363143631436315
0,023 Les Arceaux,0.3536585365853659,0.37533875338753386,-0.021680216802167973
0,044 Celleneuve,0.17886178861788618,0.10840108401084012,0.07046070460704607
0,026 Renouvier,0.1978319783197832,0.16124661246612465,0.03658536585365854
0,041 Eurom̩decine,0.06097560975609756,0.0921409214092141,-0.031165311653116534
0,008 Halles Castellane,0.3116531165311653,0.8834688346883469,-0.5718157181571817
0,009 Observatoire,0.524390243902439,0.8861788617886178,-0.3617886178861788
0,051 Pont de Lattes - Gare Saint-Roch,0.13956639566395665,0.31029810298102983,-0.17073170731707318
0,053 Deux Ponts - Gare Saint-Roch,0.0948509485094851,0.1002710027100271,-0.005420054200542007
0,007 Foch,0.1991869918699187,0.4905149051490515,-0.29132791327913277
0,025 Nouveau Saint-Roch,0.46612466124661245,0.2926829268292683,0.17344173441734417
1,005 Corum,0.6612466124661247,1.6476964769647697,-0.986449864498645
1,048 H̫tel du D̩partement,0.12330623306233063,0.08672086720867209,0.03658536585365854
1,057 Saint-Guilhem - Courreau,0.33739837398373984,0.7195121951219512,-0.38211382113821135
1,003 Esplanade,0.3197831978319783,0.8238482384823849,-0.5040650406504066
1,010 Rondelet,0.2981029810298103,0.3157181571815718,-0.017615176151761502
1,036 Occitanie,2.3224932249322494,0.8157181571815718,1.5067750677506777
1,098 AtelierTAM,0.016260162601626015,0.0,0.016260162601626015
1,042 Marie Caizergues,0.29268292682926833,0.16666666666666666,0.12601626016260167
1,037 FacdesSciences,2.062330623306233,0.5826558265582656,1.4796747967479673
1,035 Malbosc,0.24932249322493225,0.08536585365853659,0.16395663956639567
1,015 Les Aubes,0.18292682926829268,0.05962059620596206,0.12330623306233063
1,046 P̬re Soulas,0.5650406504065041,0.2181571815718157,0.34688346883468835
1,040 Jeu de Mail des Abb̩s,0.23441734417344173,0.1002710027100271,0.13414634146341464
1,054 Providence - Ovalie,0.11382113821138212,0.0975609756097561,0.01626016260162602
1,032 Pr̩s d'Ar̬nes,0.42140921409214094,0.22899728997289973,0.1924119241192412
1,016 Antigone centre,0.7628726287262872,0.7127371273712737,0.050135501355013545
1,045 Jardin de la Lironde,0.14227642276422764,0.08536585365853659,0.05691056910569105
1,059 Sud De France,0.02032520325203252,0.0027100271002710027,0.017615176151761516
1,056 Albert 1er - Cath̩drale,0.18292682926829268,0.5040650406504065,-0.3211382113821138
1,033 Garcia Lorca,0.4146341463414634,0.2750677506775068,0.13956639566395662
1,022 Clemenceau,0.12872628726287264,0.12195121951219512,0.006775067750677516
1,014 Beaux-Arts,0.21002710027100271,0.13279132791327913,0.07723577235772358
1,017 M̩diath̬que Emile Zola,1.1476964769647697,1.3279132791327912,-0.1802168021680215
1,021 Port Marianne,0.5663956639566395,0.44037940379403795,0.1260162601626016
1,004 H̫tel de Ville,0.5636856368563685,0.21951219512195122,0.34417344173441733
1,039 Aiguelongue,0.4363143631436315,0.14905149051490515,0.2872628726287263
1,018 Nombre d'Or,0.44037940379403795,0.5921409214092141,-0.1517615176151762
1,029 Richter,0.44715447154471544,0.14769647696476965,0.2994579945799458
1,055 P̩rols Etang de l'Or,0.16395663956639567,0.1056910569105691,0.05826558265582657
1,047 Place Viala,0.3902439024390244,0.10569105691056911,0.2845528455284553
1,002 Com̩die,0.8089430894308943,1.9457994579945799,-1.1368563685636857
1,011 Plan Cabanes,0.43360433604336046,0.5365853658536586,-0.10298102981029811
1,019 Louis Blanc,0.7899728997289972,1.7466124661246614,-0.9566395663956642
1,028 Saint-Denis,0.3130081300813008,0.5528455284552846,-0.23983739837398377
1,001 Rue Jules Ferry - Gare Saint-Roch,0.3780487804878049,1.2018970189701896,-0.8238482384823848
1,012 Boutonnet,2.252032520325203,1.2032520325203253,1.0487804878048779
1,038 Fac de Lettres,1.046070460704607,0.24254742547425473,0.8035230352303522
1,030 Charles Flahault,0.3116531165311653,0.1951219512195122,0.11653116531165308
1,006 Place Albert 1er - St Charles,1.3116531165311653,2.040650406504065,-0.7289972899728996
1,020 Gambetta,0.15176151761517614,0.1842818428184282,-0.03252032520325204
1,043 Sabines,0.3048780487804878,0.5298102981029811,-0.22493224932249328
1,060 Comedie Baudin,0.1002710027100271,0.20731707317073172,-0.10704607046070462
1,027 Odysseum,0.06097560975609756,0.12872628726287264,-0.06775067750677508
1,031 Voltaire,0.35907859078590787,0.35907859078590787,0.0
1,049 Tonnelles,0.23983739837398374,0.07181571815718157,0.16802168021680217
1,013 Emile Combes,0.15040650406504066,0.13008130081300814,0.02032520325203252
1,061 Jean de Beins,0.037940379403794036,0.09620596205962059,-0.058265582655826556
1,024 Cit̩ Mion,0.12195121951219512,0.07046070460704607,0.051490514905149054
1,050 Parvis Jules Ferry - Gare Saint-Roch,0.22628726287262874,0.46476964769647694,-0.2384823848238482
1,034 Vert Bois,0.36720867208672087,0.14498644986449866,0.2222222222222222
1,023 Les Arceaux,0.3008130081300813,0.33739837398373984,-0.036585365853658514
1,044 Celleneuve,0.17886178861788618,0.0975609756097561,0.08130081300813008
1,026 Renouvier,0.15447154471544716,0.12737127371273713,0.027100271002710036
1,041 Eurom̩decine,0.14363143631436315,0.06639566395663957,0.07723577235772358
1,008 Halles Castellane,0.2967479674796748,0.7506775067750677,-0.4539295392953929
1,009 Observatoire,0.5636856368563685,1.0962059620596205,-0.532520325203252
1,051 Pont de Lattes - Gare Saint-Roch,0.21680216802168023,0.36314363143631434,-0.1463414634146341
1,053 Deux Ponts - Gare Saint-Roch,0.0921409214092141,0.08672086720867209,0.005420054200542007
1,007 Foch,0.14905149051490515,0.3956639566395664,-0.24661246612466123
1,025 Nouveau Saint-Roch,0.508130081300813,0.3428184281842819,0.16531165311653118
2,005 Corum,0.3780487804878049,0.7466124661246613,-0.3685636856368564
2,048 H̫tel du D̩partement,0.14092140921409213,0.02168021680216802,0.1192411924119241
2,057 Saint-Guilhem - Courreau,0.23983739837398374,0.5203252032520325,-0.2804878048780487
2,003 Esplanade,0.1869918699186992,0.35365853658536583,-0.16666666666666663
2,010 Rondelet,0.22357723577235772,0.24796747967479676,-0.024390243902439046
2,036 Occitanie,1.8956639566395663,0.45257452574525747,1.4430894308943087
2,098 AtelierTAM,0.008130081300813007,0.0,0.008130081300813007
2,042 Marie Caizergues,0.19783197831978322,0.11517615176151762,0.0826558265582656
2,037 FacdesSciences,1.4661246612466123,0.3455284552845529,1.1205962059620593
2,035 Malbosc,0.22086720867208673,0.08672086720867209,0.13414634146341464
2,015 Les Aubes,0.05420054200542006,0.037940379403794036,0.01626016260162602
2,046 P̬re Soulas,0.27100271002710025,0.14905149051490515,0.12195121951219509
2,040 Jeu de Mail des Abb̩s,0.12737127371273713,0.08672086720867209,0.04065040650406504
2,054 Providence - Ovalie,0.07859078590785908,0.08536585365853659,-0.006775067750677516
2,032 Pr̩s d'Ar̬nes,0.1964769647696477,0.15582655826558267,0.04065040650406504
2,016 Antigone centre,0.44579945799458,1.048780487804878,-0.6029810298102981
2,045 Jardin de la Lironde,0.08943089430894309,0.03929539295392954,0.05013550135501355
2,059 Sud De France,0.0027100271002710027,0.0027100271002710027,0.0
2,056 Albert 1er - Cath̩drale,0.1111111111111111,0.3428184281842818,-0.23170731707317072
2,033 Garcia Lorca,0.23035230352303523,0.21002710027100271,0.02032520325203252
2,022 Clemenceau,0.07588075880758807,0.0934959349593496,-0.01761517615176153
2,014 Beaux-Arts,0.10840108401084012,0.1016260162601626,0.006775067750677516
2,017 M̩diath̬que Emile Zola,0.7330623306233063,1.967479674796748,-1.2344173441734418
2,021 Port Marianne,0.2872628726287263,0.25474254742547425,0.03252032520325204
2,004 H̫tel de Ville,0.24254742547425473,0.1869918699186992,0.055555555555555525
2,039 Aiguelongue,0.23441734417344173,0.07859078590785908,0.15582655826558267
2,018 Nombre d'Or,0.3319783197831978,0.6016260162601627,-0.26964769647696485
2,029 Richter,0.23306233062330625,0.13143631436314362,0.10162601626016263
2,055 P̩rols Etang de l'Or,0.07994579945799458,0.051490514905149054,0.02845528455284553
2,047 Place Viala,0.1869918699186992,0.04878048780487805,0.13821138211382117
2,002 Com̩die,0.516260162601626,0.9186991869918699,-0.4024390243902439
2,011 Plan Cabanes,0.33197831978319786,0.3604336043360434,-0.028455284552845517
2,019 Louis Blanc,0.5365853658536586,0.9390243902439025,-0.4024390243902439
2,028 Saint-Denis,0.23848238482384826,0.43902439024390244,-0.20054200542005418
2,001 Rue Jules Ferry - Gare Saint-Roch,0.24390243902439024,0.4173441734417344,-0.17344173441734417
2,012 Boutonnet,1.5745257452574526,0.8455284552845529,0.7289972899728997
2,038 Fac de Lettres,0.7046070460704607,0.1869918699186992,0.5176151761517614
2,030 Charles Flahault,0.2953929539295393,0.15853658536585366,0.13685636856368563
2,006 Place Albert 1er - St Charles,1.113821138211382,1.3279132791327914,-0.21409214092140938
2,020 Gambetta,0.10840108401084012,0.1761517615176152,-0.06775067750677508
2,043 Sabines,0.2845528455284553,0.3048780487804878,-0.02032520325203252
2,060 Comedie Baudin,0.04200542005420054,0.12737127371273713,-0.08536585365853658
2,027 Odysseum,0.016260162601626018,0.009485094850948509,0.006775067750677509
2,031 Voltaire,0.2222222222222222,0.2601626016260163,-0.03794037940379408
2,049 Tonnelles,0.25338753387533874,0.06504065040650407,0.18834688346883466
2,013 Emile Combes,0.08536585365853659,0.15447154471544716,-0.06910569105691057
2,061 Jean de Beins,0.006775067750677507,0.04336043360433604,-0.036585365853658534
2,024 Cit̩ Mion,0.07859078590785908,0.08401084010840108,-0.005420054200542007
2,050 Parvis Jules Ferry - Gare Saint-Roch,0.18157181571815717,0.28319783197831977,-0.1016260162601626
2,034 Vert Bois,0.2669376693766938,0.09620596205962059,0.17073170731707318
2,023 Les Arceaux,0.17479674796747968,0.1964769647696477,-0.02168021680216803
2,044 Celleneuve,0.2181571815718157,0.05555555555555556,0.16260162601626016
2,026 Renouvier,0.10840108401084012,0.09620596205962059,0.012195121951219523
2,041 Eurom̩decine,0.13414634146341464,0.03929539295392954,0.09485094850948511
2,008 Halles Castellane,0.17750677506775067,0.34552845528455284,-0.16802168021680217
2,009 Observatoire,0.3983739837398374,0.7195121951219512,-0.3211382113821138
2,051 Pont de Lattes - Gare Saint-Roch,0.14227642276422764,0.22493224932249323,-0.08265582655826559
2,053 Deux Ponts - Gare Saint-Roch,0.05826558265582656,0.06775067750677508,-0.009485094850948513
2,007 Foch,0.09078590785907859,0.21951219512195122,-0.12872628726287264
2,025 Nouveau Saint-Roch,0.3170731707317073,0.27235772357723576,0.044715447154471566
3,005 Corum,0.2967479674796748,0.524390243902439,-0.22764227642276424
3,048 H̫tel du D̩partement,0.12195121951219512,0.013550135501355014,0.1084010840108401
3,057 Saint-Guilhem - Courreau,0.17344173441734417,0.32113821138211385,-0.14769647696476967
3,003 Esplanade,0.13008130081300814,0.2046070460704607,-0.07452574525745256
3,010 Rondelet,0.1978319783197832,0.2032520325203252,-0.005420054200542007
3,036 Occitanie,1.424119241192412,0.2506775067750678,1.1734417344173442
3,098 AtelierTAM,0.005420054200542005,0.0,0.005420054200542005
3,042 Marie Caizergues,0.17886178861788618,0.0989159891598916,0.07994579945799458
3,037 FacdesSciences,1.0094850948509486,0.22764227642276424,0.7818428184281844
3,035 Malbosc,0.13550135501355015,0.024390243902439025,0.11111111111111113
3,015 Les Aubes,0.05691056910569106,0.024390243902439025,0.032520325203252036
3,046 P̬re Soulas,0.21002710027100271,0.0934959349593496,0.11653116531165311
3,040 Jeu de Mail des Abb̩s,0.08943089430894309,0.03929539295392954,0.05013550135501355
3,054 Providence - Ovalie,0.04065040650406504,0.02981029810298103,0.01084010840108401
3,032 Pr̩s d'Ar̬nes,0.14363143631436315,0.10298102981029811,0.04065040650406504
3,016 Antigone centre,0.5040650406504065,1.1897018970189701,-0.6856368563685636
3,045 Jardin de la Lironde,0.05691056910569106,0.018970189701897018,0.03794037940379404
3,059 Sud De France,0.0013550135501355014,0.0,0.0013550135501355014
3,056 Albert 1er - Cath̩drale,0.07046070460704607,0.17208672086720866,-0.1016260162601626
3,033 Garcia Lorca,0.15853658536585366,0.09891598915989161,0.05962059620596205
3,022 Clemenceau,0.0921409214092141,0.0934959349593496,-0.0013550135501355087
3,014 Beaux-Arts,0.0934959349593496,0.08672086720867209,0.006775067750677516
3,017 M̩diath̬que Emile Zola,0.5271002710027101,1.7235772357723578,-1.1964769647696478
3,021 Port Marianne,0.16260162601626016,0.09620596205962059,0.06639566395663957
3,004 H̫tel de Ville,0.17479674796747968,0.11517615176151762,0.059620596205962065
3,039 Aiguelongue,0.12601626016260162,0.04200542005420054,0.08401084010840107
3,018 Nombre d'Or,0.2669376693766938,0.575880758807588,-0.30894308943089427
3,029 Richter,0.12330623306233063,0.07994579945799458,0.04336043360433604
3,055 P̩rols Etang de l'Or,0.06233062330623307,0.017615176151761516,0.04471544715447155
3,047 Place Viala,0.15447154471544716,0.04065040650406504,0.11382113821138212
3,002 Com̩die,0.35907859078590787,0.6409214092140921,-0.28184281842818426
3,011 Plan Cabanes,0.24254742547425473,0.31842818428184283,-0.0758807588075881
3,019 Louis Blanc,0.36314363143631434,0.6084010840108401,-0.2452574525745258
3,028 Saint-Denis,0.15582655826558267,0.4024390243902439,-0.24661246612466126
3,001 Rue Jules Ferry - Gare Saint-Roch,0.16802168021680217,0.32249322493224936,-0.1544715447154472
3,012 Boutonnet,1.043360433604336,0.5745257452574526,0.46883468834688347
3,038 Fac de Lettres,0.6043360433604336,0.1937669376693767,0.41056910569105687
3,030 Charles Flahault,0.22222222222222224,0.11517615176151762,0.10704607046070462
3,006 Place Albert 1er - St Charles,0.7981029810298104,1.0501355013550135,-0.2520325203252032
3,020 Gambetta,0.10569105691056911,0.10298102981029811,0.0027100271002710036
3,043 Sabines,0.25474254742547425,0.26558265582655827,-0.010840108401084014
3,060 Comedie Baudin,0.02710027100271003,0.07588075880758807,-0.048780487804878044
3,027 Odysseum,0.03658536585365854,0.009485094850948509,0.027100271002710032
3,031 Voltaire,0.13414634146341464,0.1991869918699187,-0.06504065040650406
3,049 Tonnelles,0.23306233062330622,0.06504065040650407,0.16802168021680214
3,013 Emile Combes,0.059620596205962065,0.13685636856368563,-0.07723577235772357
3,061 Jean de Beins,0.008130081300813009,0.04742547425474255,-0.03929539295392954
3,024 Cit̩ Mion,0.037940379403794036,0.03387533875338754,0.004065040650406498
3,050 Parvis Jules Ferry - Gare Saint-Roch,0.14905149051490515,0.2777777777777778,-0.12872628726287264
3,034 Vert Bois,0.2682926829268293,0.05691056910569106,0.21138211382113822
3,023 Les Arceaux,0.15447154471544716,0.10569105691056911,0.04878048780487805
3,044 Celleneuve,0.15040650406504066,0.04607046070460705,0.10433604336043362
3,026 Renouvier,0.07452574525745258,0.0921409214092141,-0.017615176151761516
3,041 Eurom̩decine,0.13550135501355015,0.02168021680216802,0.11382113821138212
3,008 Halles Castellane,0.12737127371273713,0.2018970189701897,-0.07452574525745256
3,009 Observatoire,0.3157181571815718,0.5040650406504065,-0.18834688346883466
3,051 Pont de Lattes - Gare Saint-Roch,0.09620596205962059,0.1084010840108401,-0.01219512195121951
3,053 Deux Ponts - Gare Saint-Roch,0.024390243902439025,0.06504065040650407,-0.04065040650406505
3,007 Foch,0.07723577235772358,0.09891598915989161,-0.02168021680216803
3,025 Nouveau Saint-Roch,0.23577235772357724,0.2005420054200542,0.03523035230352303
4,005 Corum,0.2845528455284553,0.3116531165311653,-0.027100271002710008
4,048 H̫tel du D̩partement,0.07588075880758807,0.028455284552845527,0.04742547425474254
4,057 Saint-Guilhem - Courreau,0.0989159891598916,0.2086720867208672,-0.10975609756097561
4,003 Esplanade,0.0989159891598916,0.08943089430894309,0.009485094850948506
4,010 Rondelet,0.16124661246612468,0.15447154471544716,0.006775067750677516
4,036 Occitanie,0.978319783197832,0.29268292682926833,0.6856368563685636
4,098 AtelierTAM,0.008130081300813007,0.0,0.008130081300813007
4,042 Marie Caizergues,0.15176151761517617,0.05555555555555555,0.09620596205962062
4,037 FacdesSciences,0.5989159891598916,0.22222222222222224,0.3766937669376694
4,035 Malbosc,0.13414634146341464,0.02168021680216802,0.11246612466124661
4,015 Les Aubes,0.059620596205962065,0.07452574525745258,-0.014905149051490513
4,046 P̬re Soulas,0.13143631436314362,0.15176151761517614,-0.02032520325203252
4,040 Jeu de Mail des Abb̩s,0.052845528455284556,0.036585365853658534,0.01626016260162602
4,054 Providence - Ovalie,0.02845528455284553,0.03387533875338754,-0.005420054200542007
4,032 Pr̩s d'Ar̬nes,0.1869918699186992,0.14769647696476965,0.03929539295392956
4,016 Antigone centre,0.2818428184281843,0.8672086720867209,-0.5853658536585367
4,045 Jardin de la Lironde,0.03523035230352303,0.04878048780487806,-0.013550135501355025
4,059 Sud De France,0.013550135501355014,0.0,0.013550135501355014
4,056 Albert 1er - Cath̩drale,0.04607046070460705,0.15989159891598917,-0.11382113821138212
4,033 Garcia Lorca,0.14905149051490515,0.1002710027100271,0.04878048780487805
4,022 Clemenceau,0.03116531165311653,0.05962059620596206,-0.028455284552845527
4,014 Beaux-Arts,0.07452574525745258,0.08130081300813008,-0.006775067750677502
4,017 M̩diath̬que Emile Zola,0.3116531165311653,0.9376693766937669,-0.6260162601626016
4,021 Port Marianne,0.11924119241192413,0.12737127371273713,-0.008130081300812997
4,004 H̫tel de Ville,0.1070460704607046,0.07723577235772358,0.029810298102981025
4,039 Aiguelongue,0.09620596205962059,0.10975609756097561,-0.013550135501355018
4,018 Nombre d'Or,0.24525745257452575,0.4173441734417344,-0.17208672086720866
4,029 Richter,0.06639566395663957,0.10298102981029811,-0.03658536585365854
4,055 P̩rols Etang de l'Or,0.06233062330623306,0.031165311653116534,0.031165311653116527
4,047 Place Viala,0.0880758807588076,0.07046070460704607,0.01761517615176153
4,002 Com̩die,0.25338753387533874,0.25474254742547425,-0.0013550135501355087
4,011 Plan Cabanes,0.19241192411924118,0.2181571815718157,-0.025745257452574527
4,019 Louis Blanc,0.2953929539295393,0.3699186991869919,-0.07452574525745259
4,028 Saint-Denis,0.08130081300813008,0.11653116531165311,-0.03523035230352303
4,001 Rue Jules Ferry - Gare Saint-Roch,0.3075880758807588,0.19783197831978322,0.1097560975609756
4,012 Boutonnet,0.6300813008130082,0.5636856368563685,0.06639566395663965
4,038 Fac de Lettres,0.34959349593495936,0.1016260162601626,0.24796747967479676
4,030 Charles Flahault,0.15176151761517614,0.11517615176151762,0.03658536585365853
4,006 Place Albert 1er - St Charles,0.5853658536585366,0.6815718157181572,-0.09620596205962062
4,020 Gambetta,0.06097560975609757,0.0989159891598916,-0.03794037940379403
4,043 Sabines,0.2940379403794038,0.14227642276422764,0.15176151761517614
4,060 Comedie Baudin,0.02710027100271003,0.07046070460704608,-0.04336043360433605
4,027 Odysseum,0.032520325203252036,0.0027100271002710027,0.029810298102981032
4,031 Voltaire,0.07859078590785908,0.0907859078590786,-0.012195121951219523
4,049 Tonnelles,0.14363143631436315,0.15176151761517614,-0.008130081300812997
4,013 Emile Combes,0.04065040650406504,0.04742547425474255,-0.006775067750677509
4,061 Jean de Beins,0.006775067750677507,0.025745257452574527,-0.018970189701897018
4,024 Cit̩ Mion,0.016260162601626015,0.04065040650406504,-0.024390243902439025
4,050 Parvis Jules Ferry - Gare Saint-Roch,0.15311653116531165,0.1978319783197832,-0.04471544715447154
4,034 Vert Bois,0.15176151761517614,0.0907859078590786,0.060975609756097546
4,023 Les Arceaux,0.0921409214092141,0.08265582655826559,0.009485094850948506
4,044 Celleneuve,0.0948509485094851,0.11517615176151762,-0.02032520325203252
4,026 Renouvier,0.03252032520325203,0.06775067750677508,-0.035230352303523046
4,041 Eurom̩decine,0.11246612466124661,0.01084010840108401,0.1016260162601626
4,008 Halles Castellane,0.11382113821138211,0.14498644986449866,-0.031165311653116548
4,009 Observatoire,0.17886178861788618,0.18834688346883469,-0.009485094850948506
4,051 Pont de Lattes - Gare Saint-Roch,0.11111111111111112,0.11246612466124661,-0.0013550135501354948
4,053 Deux Ponts - Gare Saint-Roch,0.02981029810298103,0.07452574525745258,-0.04471544715447155
4,007 Foch,0.04200542005420054,0.07859078590785908,-0.036585365853658534
4,025 Nouveau Saint-Roch,0.15718157181571815,0.12059620596205962,0.03658536585365853
5,005 Corum,0.35365853658536583,0.44308943089430897,-0.08943089430894313
5,048 H̫tel du D̩partement,0.032520325203252036,0.014905149051490516,0.01761517615176152
5,057 Saint-Guilhem - Courreau,0.05962059620596206,0.07317073170731707,-0.013550135501355011
5,003 Esplanade,0.03658536585365854,0.04336043360433604,-0.006775067750677502
5,010 Rondelet,0.22764227642276422,0.12195121951219513,0.10569105691056908
5,036 Occitanie,0.6653116531165312,0.28319783197831977,0.3821138211382114
5,098 AtelierTAM,0.005420054200542005,0.0,0.005420054200542005
5,042 Marie Caizergues,0.036585365853658534,0.0948509485094851,-0.05826558265582656
5,037 FacdesSciences,0.2859078590785908,0.11382113821138211,0.17208672086720866
5,035 Malbosc,0.03523035230352303,0.018970189701897018,0.016260162601626015
5,015 Les Aubes,0.05420054200542005,0.08401084010840108,-0.029810298102981032
5,046 P̬re Soulas,0.04336043360433604,0.11653116531165313,-0.07317073170731708
5,040 Jeu de Mail des Abb̩s,0.03929539295392954,0.04200542005420055,-0.0027100271002710105
5,054 Providence - Ovalie,0.039295392953929545,0.0989159891598916,-0.05962059620596205
5,032 Pr̩s d'Ar̬nes,0.11382113821138211,0.08943089430894309,0.02439024390243902
5,016 Antigone centre,0.052845528455284556,0.0975609756097561,-0.044715447154471545
5,045 Jardin de la Lironde,0.02981029810298103,0.02710027100271003,0.002710027100271
5,059 Sud De France,0.03252032520325203,0.0,0.03252032520325203
5,056 Albert 1er - Cath̩drale,0.025745257452574527,0.04878048780487805,-0.023035230352303523
5,033 Garcia Lorca,0.13414634146341464,0.13143631436314362,0.0027100271002710175
5,022 Clemenceau,0.016260162601626018,0.059620596205962065,-0.04336043360433604
5,014 Beaux-Arts,0.028455284552845527,0.07317073170731707,-0.04471544715447154
5,017 M̩diath̬que Emile Zola,0.17750677506775067,0.18292682926829268,-0.005420054200542007
5,021 Port Marianne,0.04878048780487805,0.0921409214092141,-0.04336043360433604
5,004 H̫tel de Ville,0.044715447154471545,0.12059620596205962,-0.07588075880758807
5,039 Aiguelongue,0.14363143631436315,0.30081300813008127,-0.15718157181571812
5,018 Nombre d'Or,0.07723577235772358,0.11517615176151762,-0.037940379403794036
5,029 Richter,0.02710027100271003,0.03523035230352304,-0.00813008130081301
5,055 P̩rols Etang de l'Or,0.0975609756097561,0.06233062330623306,0.03523035230352304
5,047 Place Viala,0.037940379403794036,0.0948509485094851,-0.05691056910569106
5,002 Com̩die,0.08536585365853658,0.10298102981029811,-0.01761517615176153
5,011 Plan Cabanes,0.0948509485094851,0.16124661246612468,-0.06639566395663958
5,019 Louis Blanc,0.12601626016260162,0.2032520325203252,-0.07723577235772358
5,028 Saint-Denis,0.06097560975609756,0.03387533875338754,0.027100271002710022
5,001 Rue Jules Ferry - Gare Saint-Roch,0.510840108401084,0.11111111111111112,0.39972899728997285
5,012 Boutonnet,0.3130081300813008,0.4661246612466125,-0.1531165311653117
5,038 Fac de Lettres,0.11111111111111112,0.18834688346883469,-0.07723577235772357
5,030 Charles Flahault,0.06233062330623306,0.07317073170731707,-0.010840108401084007
5,006 Place Albert 1er - St Charles,0.32926829268292684,0.36314363143631434,-0.033875338753387496
