departure_station,arrival_station,count,avg_count
001 Rue Jules Ferry - Gare Saint-Roch,001 Rue Jules Ferry - Gare Saint-Roch,120,0.16260162601626016
001 Rue Jules Ferry - Gare Saint-Roch,002 Com̩die,9,0.012195121951219513
001 Rue Jules Ferry - Gare Saint-Roch,003 Esplanade,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,004 H̫tel de Ville,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,005 Corum,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,006 Place Albert 1er - St Charles,11,0.014905149051490514
001 Rue Jules Ferry - Gare Saint-Roch,007 Foch,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,008 Halles Castellane,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,009 Observatoire,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,010 Rondelet,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,011 Plan Cabanes,23,0.03116531165311653
001 Rue Jules Ferry - Gare Saint-Roch,012 Boutonnet,12,0.016260162601626018
001 Rue Jules Ferry - Gare Saint-Roch,013 Emile Combes,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,014 Beaux-Arts,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,015 Les Aubes,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,016 Antigone centre,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,017 M̩diath̬que Emile Zola,23,0.03116531165311653
001 Rue Jules Ferry - Gare Saint-Roch,018 Nombre d'Or,21,0.028455284552845527
001 Rue Jules Ferry - Gare Saint-Roch,019 Louis Blanc,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,020 Gambetta,9,0.012195121951219513
001 Rue Jules Ferry - Gare Saint-Roch,021 Port Marianne,31,0.04200542005420054
001 Rue Jules Ferry - Gare Saint-Roch,022 Clemenceau,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,023 Les Arceaux,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,024 Cit̩ Mion,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,025 Nouveau Saint-Roch,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,026 Renouvier,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,027 Odysseum,14,0.018970189701897018
001 Rue Jules Ferry - Gare Saint-Roch,028 Saint-Denis,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,029 Richter,35,0.04742547425474255
001 Rue Jules Ferry - Gare Saint-Roch,030 Charles Flahault,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,031 Voltaire,24,0.032520325203252036
001 Rue Jules Ferry - Gare Saint-Roch,032 Pr̩s d'Ar̬nes,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,033 Garcia Lorca,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,036 Occitanie,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,037 FacdesSciences,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,038 Fac de Lettres,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,040 Jeu de Mail des Abb̩s,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,042 Marie Caizergues,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,043 Sabines,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,045 Jardin de la Lironde,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,046 P̬re Soulas,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,047 Place Viala,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,049 Tonnelles,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,050 Parvis Jules Ferry - Gare Saint-Roch,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,051 Pont de Lattes - Gare Saint-Roch,9,0.012195121951219513
001 Rue Jules Ferry - Gare Saint-Roch,053 Deux Ponts - Gare Saint-Roch,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,055 P̩rols Etang de l'Or,32,0.04336043360433604
001 Rue Jules Ferry - Gare Saint-Roch,056 Albert 1er - Cath̩drale,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,057 Saint-Guilhem - Courreau,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,059 Sud De France,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,060 Comedie Baudin,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,098 AtelierTAM,1,0.0013550135501355014
002 Com̩die,001 Rue Jules Ferry - Gare Saint-Roch,17,0.023035230352303523
002 Com̩die,002 Com̩die,260,0.3523035230352303
002 Com̩die,003 Esplanade,19,0.025745257452574527
002 Com̩die,004 H̫tel de Ville,16,0.02168021680216802
002 Com̩die,005 Corum,77,0.1043360433604336
002 Com̩die,006 Place Albert 1er - St Charles,22,0.02981029810298103
002 Com̩die,007 Foch,2,0.0027100271002710027
002 Com̩die,008 Halles Castellane,8,0.01084010840108401
002 Com̩die,009 Observatoire,6,0.008130081300813009
002 Com̩die,010 Rondelet,6,0.008130081300813009
002 Com̩die,011 Plan Cabanes,29,0.03929539295392954
002 Com̩die,012 Boutonnet,23,0.03116531165311653
002 Com̩die,013 Emile Combes,11,0.014905149051490514
002 Com̩die,014 Beaux-Arts,9,0.012195121951219513
002 Com̩die,015 Les Aubes,10,0.013550135501355014
002 Com̩die,016 Antigone centre,19,0.025745257452574527
002 Com̩die,017 M̩diath̬que Emile Zola,58,0.07859078590785908
002 Com̩die,018 Nombre d'Or,44,0.05962059620596206
002 Com̩die,019 Louis Blanc,12,0.016260162601626018
002 Com̩die,020 Gambetta,21,0.028455284552845527
002 Com̩die,021 Port Marianne,44,0.05962059620596206
002 Com̩die,022 Clemenceau,7,0.009485094850948509
002 Com̩die,023 Les Arceaux,19,0.025745257452574527
002 Com̩die,024 Cit̩ Mion,7,0.009485094850948509
002 Com̩die,025 Nouveau Saint-Roch,9,0.012195121951219513
002 Com̩die,026 Renouvier,23,0.03116531165311653
002 Com̩die,027 Odysseum,2,0.0027100271002710027
002 Com̩die,028 Saint-Denis,13,0.017615176151761516
002 Com̩die,029 Richter,28,0.037940379403794036
002 Com̩die,030 Charles Flahault,3,0.0040650406504065045
002 Com̩die,031 Voltaire,8,0.01084010840108401
002 Com̩die,032 Pr̩s d'Ar̬nes,3,0.0040650406504065045
002 Com̩die,033 Garcia Lorca,11,0.014905149051490514
002 Com̩die,034 Vert Bois,3,0.0040650406504065045
002 Com̩die,035 Malbosc,2,0.0027100271002710027
002 Com̩die,036 Occitanie,8,0.01084010840108401
002 Com̩die,037 FacdesSciences,31,0.04200542005420054
002 Com̩die,038 Fac de Lettres,25,0.03387533875338753
002 Com̩die,039 Aiguelongue,2,0.0027100271002710027
002 Com̩die,040 Jeu de Mail des Abb̩s,16,0.02168021680216802
002 Com̩die,042 Marie Caizergues,3,0.0040650406504065045
002 Com̩die,043 Sabines,1,0.0013550135501355014
002 Com̩die,044 Celleneuve,3,0.0040650406504065045
002 Com̩die,045 Jardin de la Lironde,2,0.0027100271002710027
002 Com̩die,046 P̬re Soulas,1,0.0013550135501355014
002 Com̩die,047 Place Viala,16,0.02168021680216802
002 Com̩die,048 H̫tel du D̩partement,2,0.0027100271002710027
002 Com̩die,049 Tonnelles,3,0.0040650406504065045
002 Com̩die,050 Parvis Jules Ferry - Gare Saint-Roch,8,0.01084010840108401
002 Com̩die,051 Pont de Lattes - Gare Saint-Roch,4,0.005420054200542005
002 Com̩die,053 Deux Ponts - Gare Saint-Roch,4,0.005420054200542005
002 Com̩die,054 Providence - Ovalie,6,0.008130081300813009
002 Com̩die,055 P̩rols Etang de l'Or,32,0.04336043360433604
002 Com̩die,056 Albert 1er - Cath̩drale,3,0.0040650406504065045
002 Com̩die,057 Saint-Guilhem - Courreau,9,0.012195121951219513
002 Com̩die,059 Sud De France,3,0.0040650406504065045
002 Com̩die,060 Comedie Baudin,10,0.013550135501355014
002 Com̩die,061 Jean de Beins,1,0.0013550135501355014
002 Com̩die,098 AtelierTAM,2,0.0027100271002710027
003 Esplanade,001 Rue Jules Ferry - Gare Saint-Roch,15,0.02032520325203252
003 Esplanade,002 Com̩die,7,0.009485094850948509
003 Esplanade,003 Esplanade,224,0.3035230352303523
003 Esplanade,004 H̫tel de Ville,4,0.005420054200542005
003 Esplanade,005 Corum,13,0.017615176151761516
003 Esplanade,006 Place Albert 1er - St Charles,38,0.051490514905149054
003 Esplanade,007 Foch,15,0.02032520325203252
003 Esplanade,008 Halles Castellane,14,0.018970189701897018
003 Esplanade,009 Observatoire,4,0.005420054200542005
003 Esplanade,010 Rondelet,5,0.006775067750677507
003 Esplanade,011 Plan Cabanes,48,0.06504065040650407
003 Esplanade,012 Boutonnet,36,0.04878048780487805
003 Esplanade,013 Emile Combes,29,0.03929539295392954
003 Esplanade,014 Beaux-Arts,5,0.006775067750677507
003 Esplanade,015 Les Aubes,11,0.014905149051490514
003 Esplanade,016 Antigone centre,51,0.06910569105691057
003 Esplanade,017 M̩diath̬que Emile Zola,39,0.052845528455284556
003 Esplanade,018 Nombre d'Or,40,0.05420054200542006
003 Esplanade,019 Louis Blanc,21,0.028455284552845527
003 Esplanade,020 Gambetta,7,0.009485094850948509
003 Esplanade,021 Port Marianne,25,0.03387533875338753
003 Esplanade,022 Clemenceau,10,0.013550135501355014
003 Esplanade,023 Les Arceaux,15,0.02032520325203252
003 Esplanade,024 Cit̩ Mion,2,0.0027100271002710027
003 Esplanade,025 Nouveau Saint-Roch,8,0.01084010840108401
003 Esplanade,026 Renouvier,4,0.005420054200542005
003 Esplanade,027 Odysseum,2,0.0027100271002710027
003 Esplanade,028 Saint-Denis,5,0.006775067750677507
003 Esplanade,029 Richter,28,0.037940379403794036
003 Esplanade,030 Charles Flahault,2,0.0027100271002710027
003 Esplanade,031 Voltaire,9,0.012195121951219513
003 Esplanade,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
003 Esplanade,033 Garcia Lorca,1,0.0013550135501355014
003 Esplanade,034 Vert Bois,1,0.0013550135501355014
003 Esplanade,036 Occitanie,6,0.008130081300813009
003 Esplanade,037 FacdesSciences,17,0.023035230352303523
003 Esplanade,038 Fac de Lettres,9,0.012195121951219513
003 Esplanade,039 Aiguelongue,7,0.009485094850948509
003 Esplanade,040 Jeu de Mail des Abb̩s,15,0.02032520325203252
003 Esplanade,041 Eurom̩decine,1,0.0013550135501355014
003 Esplanade,042 Marie Caizergues,13,0.017615176151761516
003 Esplanade,045 Jardin de la Lironde,4,0.005420054200542005
003 Esplanade,046 P̬re Soulas,3,0.0040650406504065045
003 Esplanade,047 Place Viala,6,0.008130081300813009
003 Esplanade,049 Tonnelles,1,0.0013550135501355014
003 Esplanade,050 Parvis Jules Ferry - Gare Saint-Roch,11,0.014905149051490514
003 Esplanade,051 Pont de Lattes - Gare Saint-Roch,2,0.0027100271002710027
003 Esplanade,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
003 Esplanade,055 P̩rols Etang de l'Or,20,0.02710027100271003
003 Esplanade,056 Albert 1er - Cath̩drale,12,0.016260162601626018
003 Esplanade,057 Saint-Guilhem - Courreau,6,0.008130081300813009
003 Esplanade,098 AtelierTAM,4,0.005420054200542005
004 H̫tel de Ville,001 Rue Jules Ferry - Gare Saint-Roch,12,0.016260162601626018
004 H̫tel de Ville,002 Com̩die,31,0.04200542005420054
004 H̫tel de Ville,003 Esplanade,5,0.006775067750677507
004 H̫tel de Ville,004 H̫tel de Ville,194,0.26287262872628725
