departure_station,arrival_station,count,avg_count
001 Rue Jules Ferry - Gare Saint-Roch,057 Saint-Guilhem - Courreau,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,059 Sud De France,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,060 Comedie Baudin,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,098 AtelierTAM,5,0.006775067750677507
002 Com̩die,001 Rue Jules Ferry - Gare Saint-Roch,4,0.005420054200542005
002 Com̩die,002 Com̩die,43,0.058265582655826556
002 Com̩die,004 H̫tel de Ville,1,0.0013550135501355014
002 Com̩die,005 Corum,5,0.006775067750677507
002 Com̩die,006 Place Albert 1er - St Charles,2,0.0027100271002710027
002 Com̩die,007 Foch,2,0.0027100271002710027
002 Com̩die,008 Halles Castellane,1,0.0013550135501355014
002 Com̩die,009 Observatoire,2,0.0027100271002710027
002 Com̩die,010 Rondelet,2,0.0027100271002710027
002 Com̩die,012 Boutonnet,3,0.0040650406504065045
002 Com̩die,014 Beaux-Arts,1,0.0013550135501355014
002 Com̩die,015 Les Aubes,2,0.0027100271002710027
002 Com̩die,016 Antigone centre,2,0.0027100271002710027
002 Com̩die,017 M̩diath̬que Emile Zola,15,0.02032520325203252
002 Com̩die,018 Nombre d'Or,3,0.0040650406504065045
002 Com̩die,019 Louis Blanc,2,0.0027100271002710027
002 Com̩die,020 Gambetta,9,0.012195121951219513
002 Com̩die,021 Port Marianne,8,0.01084010840108401
002 Com̩die,022 Clemenceau,8,0.01084010840108401
002 Com̩die,023 Les Arceaux,2,0.0027100271002710027
002 Com̩die,025 Nouveau Saint-Roch,5,0.006775067750677507
002 Com̩die,027 Odysseum,2,0.0027100271002710027
002 Com̩die,028 Saint-Denis,3,0.0040650406504065045
002 Com̩die,029 Richter,5,0.006775067750677507
002 Com̩die,030 Charles Flahault,1,0.0013550135501355014
002 Com̩die,033 Garcia Lorca,1,0.0013550135501355014
002 Com̩die,036 Occitanie,8,0.01084010840108401
002 Com̩die,037 FacdesSciences,19,0.025745257452574527
002 Com̩die,038 Fac de Lettres,6,0.008130081300813009
002 Com̩die,045 Jardin de la Lironde,4,0.005420054200542005
002 Com̩die,047 Place Viala,1,0.0013550135501355014
002 Com̩die,048 H̫tel du D̩partement,2,0.0027100271002710027
002 Com̩die,050 Parvis Jules Ferry - Gare Saint-Roch,6,0.008130081300813009
002 Com̩die,051 Pont de Lattes - Gare Saint-Roch,1,0.0013550135501355014
002 Com̩die,056 Albert 1er - Cath̩drale,3,0.0040650406504065045
002 Com̩die,057 Saint-Guilhem - Courreau,3,0.0040650406504065045
002 Com̩die,059 Sud De France,1,0.0013550135501355014
002 Com̩die,061 Jean de Beins,1,0.0013550135501355014
002 Com̩die,098 AtelierTAM,12,0.016260162601626018
003 Esplanade,001 Rue Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
003 Esplanade,002 Com̩die,2,0.0027100271002710027
003 Esplanade,003 Esplanade,18,0.024390243902439025
003 Esplanade,004 H̫tel de Ville,1,0.0013550135501355014
003 Esplanade,005 Corum,3,0.0040650406504065045
003 Esplanade,006 Place Albert 1er - St Charles,2,0.0027100271002710027
003 Esplanade,008 Halles Castellane,1,0.0013550135501355014
003 Esplanade,011 Plan Cabanes,2,0.0027100271002710027
003 Esplanade,012 Boutonnet,7,0.009485094850948509
003 Esplanade,013 Emile Combes,1,0.0013550135501355014
003 Esplanade,014 Beaux-Arts,2,0.0027100271002710027
003 Esplanade,015 Les Aubes,3,0.0040650406504065045
003 Esplanade,016 Antigone centre,1,0.0013550135501355014
003 Esplanade,017 M̩diath̬que Emile Zola,13,0.017615176151761516
003 Esplanade,018 Nombre d'Or,3,0.0040650406504065045
003 Esplanade,019 Louis Blanc,7,0.009485094850948509
003 Esplanade,021 Port Marianne,2,0.0027100271002710027
003 Esplanade,022 Clemenceau,2,0.0027100271002710027
003 Esplanade,023 Les Arceaux,9,0.012195121951219513
003 Esplanade,024 Cit̩ Mion,1,0.0013550135501355014
003 Esplanade,025 Nouveau Saint-Roch,1,0.0013550135501355014
003 Esplanade,029 Richter,6,0.008130081300813009
003 Esplanade,033 Garcia Lorca,1,0.0013550135501355014
003 Esplanade,036 Occitanie,3,0.0040650406504065045
003 Esplanade,037 FacdesSciences,8,0.01084010840108401
003 Esplanade,038 Fac de Lettres,5,0.006775067750677507
003 Esplanade,043 Sabines,1,0.0013550135501355014
003 Esplanade,046 P̬re Soulas,1,0.0013550135501355014
003 Esplanade,047 Place Viala,4,0.005420054200542005
003 Esplanade,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
003 Esplanade,098 AtelierTAM,4,0.005420054200542005
004 H̫tel de Ville,001 Rue Jules Ferry - Gare Saint-Roch,14,0.018970189701897018
004 H̫tel de Ville,002 Com̩die,115,0.15582655826558264
004 H̫tel de Ville,003 Esplanade,92,0.12466124661246612
004 H̫tel de Ville,004 H̫tel de Ville,62,0.08401084010840108
004 H̫tel de Ville,005 Corum,1,0.0013550135501355014
004 H̫tel de Ville,006 Place Albert 1er - St Charles,2,0.0027100271002710027
004 H̫tel de Ville,007 Foch,74,0.1002710027100271
004 H̫tel de Ville,008 Halles Castellane,93,0.12601626016260162
004 H̫tel de Ville,010 Rondelet,20,0.02710027100271003
004 H̫tel de Ville,012 Boutonnet,8,0.01084010840108401
004 H̫tel de Ville,016 Antigone centre,17,0.023035230352303523
004 H̫tel de Ville,017 M̩diath̬que Emile Zola,1,0.0013550135501355014
004 H̫tel de Ville,018 Nombre d'Or,14,0.018970189701897018
004 H̫tel de Ville,019 Louis Blanc,5,0.006775067750677507
004 H̫tel de Ville,020 Gambetta,1,0.0013550135501355014
004 H̫tel de Ville,021 Port Marianne,3,0.0040650406504065045
004 H̫tel de Ville,025 Nouveau Saint-Roch,2,0.0027100271002710027
004 H̫tel de Ville,026 Renouvier,1,0.0013550135501355014
004 H̫tel de Ville,027 Odysseum,5,0.006775067750677507
004 H̫tel de Ville,029 Richter,2,0.0027100271002710027
004 H̫tel de Ville,030 Charles Flahault,4,0.005420054200542005
004 H̫tel de Ville,031 Voltaire,2,0.0027100271002710027
004 H̫tel de Ville,032 Pr̩s d'Ar̬nes,29,0.03929539295392954
004 H̫tel de Ville,033 Garcia Lorca,14,0.018970189701897018
004 H̫tel de Ville,034 Vert Bois,15,0.02032520325203252
004 H̫tel de Ville,035 Malbosc,3,0.0040650406504065045
004 H̫tel de Ville,036 Occitanie,1,0.0013550135501355014
004 H̫tel de Ville,037 FacdesSciences,1,0.0013550135501355014
004 H̫tel de Ville,038 Fac de Lettres,1,0.0013550135501355014
004 H̫tel de Ville,042 Marie Caizergues,1,0.0013550135501355014
004 H̫tel de Ville,043 Sabines,3,0.0040650406504065045
004 H̫tel de Ville,044 Celleneuve,5,0.006775067750677507
004 H̫tel de Ville,045 Jardin de la Lironde,5,0.006775067750677507
004 H̫tel de Ville,047 Place Viala,4,0.005420054200542005
004 H̫tel de Ville,048 H̫tel du D̩partement,2,0.0027100271002710027
004 H̫tel de Ville,049 Tonnelles,1,0.0013550135501355014
004 H̫tel de Ville,050 Parvis Jules Ferry - Gare Saint-Roch,3,0.0040650406504065045
004 H̫tel de Ville,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
004 H̫tel de Ville,054 Providence - Ovalie,4,0.005420054200542005
004 H̫tel de Ville,056 Albert 1er - Cath̩drale,12,0.016260162601626018
004 H̫tel de Ville,057 Saint-Guilhem - Courreau,3,0.0040650406504065045
004 H̫tel de Ville,059 Sud De France,6,0.008130081300813009
004 H̫tel de Ville,060 Comedie Baudin,7,0.009485094850948509
004 H̫tel de Ville,061 Jean de Beins,4,0.005420054200542005
004 H̫tel de Ville,098 AtelierTAM,8,0.01084010840108401
005 Corum,001 Rue Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
005 Corum,002 Com̩die,17,0.023035230352303523
005 Corum,003 Esplanade,28,0.037940379403794036
005 Corum,004 H̫tel de Ville,1,0.0013550135501355014
005 Corum,005 Corum,56,0.07588075880758807
005 Corum,006 Place Albert 1er - St Charles,24,0.032520325203252036
005 Corum,007 Foch,7,0.009485094850948509
005 Corum,008 Halles Castellane,22,0.02981029810298103
005 Corum,009 Observatoire,6,0.008130081300813009
005 Corum,010 Rondelet,6,0.008130081300813009
005 Corum,011 Plan Cabanes,2,0.0027100271002710027
005 Corum,012 Boutonnet,9,0.012195121951219513
005 Corum,013 Emile Combes,2,0.0027100271002710027
005 Corum,014 Beaux-Arts,1,0.0013550135501355014
005 Corum,015 Les Aubes,4,0.005420054200542005
005 Corum,016 Antigone centre,5,0.006775067750677507
005 Corum,017 M̩diath̬que Emile Zola,8,0.01084010840108401
005 Corum,019 Louis Blanc,4,0.005420054200542005
005 Corum,020 Gambetta,1,0.0013550135501355014
005 Corum,021 Port Marianne,3,0.0040650406504065045
005 Corum,022 Clemenceau,1,0.0013550135501355014
005 Corum,024 Cit̩ Mion,2,0.0027100271002710027
005 Corum,027 Odysseum,1,0.0013550135501355014
005 Corum,029 Richter,7,0.009485094850948509
005 Corum,030 Charles Flahault,1,0.0013550135501355014
005 Corum,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
005 Corum,034 Vert Bois,6,0.008130081300813009
005 Corum,035 Malbosc,5,0.006775067750677507
005 Corum,036 Occitanie,8,0.01084010840108401
005 Corum,037 FacdesSciences,10,0.013550135501355014
005 Corum,038 Fac de Lettres,12,0.016260162601626018
005 Corum,039 Aiguelongue,3,0.0040650406504065045
005 Corum,040 Jeu de Mail des Abb̩s,4,0.005420054200542005
005 Corum,041 Eurom̩decine,3,0.0040650406504065045
005 Corum,042 Marie Caizergues,2,0.0027100271002710027
005 Corum,044 Celleneuve,2,0.0027100271002710027
005 Corum,045 Jardin de la Lironde,1,0.0013550135501355014
005 Corum,047 Place Viala,6,0.008130081300813009
005 Corum,048 H̫tel du D̩partement,1,0.0013550135501355014
005 Corum,049 Tonnelles,3,0.0040650406504065045
005 Corum,050 Parvis Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
005 Corum,056 Albert 1er - Cath̩drale,9,0.012195121951219513
005 Corum,057 Saint-Guilhem - Courreau,8,0.01084010840108401
005 Corum,098 AtelierTAM,4,0.005420054200542005
006 Place Albert 1er - St Charles,001 Rue Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
006 Place Albert 1er - St Charles,002 Com̩die,70,0.0948509485094851
006 Place Albert 1er - St Charles,003 Esplanade,72,0.0975609756097561
006 Place Albert 1er - St Charles,004 H̫tel de Ville,1,0.0013550135501355014
006 Place Albert 1er - St Charles,005 Corum,23,0.03116531165311653
006 Place Albert 1er - St Charles,006 Place Albert 1er - St Charles,92,0.12466124661246612
006 Place Albert 1er - St Charles,007 Foch,37,0.05013550135501355
006 Place Albert 1er - St Charles,008 Halles Castellane,42,0.056910569105691054
006 Place Albert 1er - St Charles,009 Observatoire,12,0.016260162601626018
006 Place Albert 1er - St Charles,010 Rondelet,13,0.017615176151761516
006 Place Albert 1er - St Charles,011 Plan Cabanes,11,0.014905149051490514
006 Place Albert 1er - St Charles,012 Boutonnet,17,0.023035230352303523
006 Place Albert 1er - St Charles,014 Beaux-Arts,4,0.005420054200542005
006 Place Albert 1er - St Charles,015 Les Aubes,10,0.013550135501355014
006 Place Albert 1er - St Charles,016 Antigone centre,3,0.0040650406504065045
006 Place Albert 1er - St Charles,017 M̩diath̬que Emile Zola,5,0.006775067750677507
006 Place Albert 1er - St Charles,019 Louis Blanc,4,0.005420054200542005
006 Place Albert 1er - St Charles,020 Gambetta,2,0.0027100271002710027
006 Place Albert 1er - St Charles,021 Port Marianne,1,0.0013550135501355014
006 Place Albert 1er - St Charles,022 Clemenceau,1,0.0013550135501355014
006 Place Albert 1er - St Charles,023 Les Arceaux,1,0.0013550135501355014
006 Place Albert 1er - St Charles,025 Nouveau Saint-Roch,3,0.0040650406504065045
006 Place Albert 1er - St Charles,027 Odysseum,3,0.0040650406504065045
006 Place Albert 1er - St Charles,028 Saint-Denis,2,0.0027100271002710027
006 Place Albert 1er - St Charles,029 Richter,32,0.04336043360433604
006 Place Albert 1er - St Charles,030 Charles Flahault,4,0.005420054200542005
006 Place Albert 1er - St Charles,033 Garcia Lorca,3,0.0040650406504065045
006 Place Albert 1er - St Charles,034 Vert Bois,20,0.02710027100271003
006 Place Albert 1er - St Charles,036 Occitanie,74,0.1002710027100271
006 Place Albert 1er - St Charles,037 FacdesSciences,66,0.08943089430894309
006 Place Albert 1er - St Charles,038 Fac de Lettres,13,0.017615176151761516
006 Place Albert 1er - St Charles,040 Jeu de Mail des Abb̩s,2,0.0027100271002710027
006 Place Albert 1er - St Charles,041 Eurom̩decine,2,0.0027100271002710027
006 Place Albert 1er - St Charles,044 Celleneuve,4,0.005420054200542005
006 Place Albert 1er - St Charles,046 P̬re Soulas,3,0.0040650406504065045
006 Place Albert 1er - St Charles,047 Place Viala,7,0.009485094850948509
006 Place Albert 1er - St Charles,048 H̫tel du D̩partement,7,0.009485094850948509
006 Place Albert 1er - St Charles,049 Tonnelles,2,0.0027100271002710027
006 Place Albert 1er - St Charles,050 Parvis Jules Ferry - Gare Saint-Roch,3,0.0040650406504065045
006 Place Albert 1er - St Charles,054 Providence - Ovalie,1,0.0013550135501355014
006 Place Albert 1er - St Charles,056 Albert 1er - Cath̩drale,8,0.01084010840108401
006 Place Albert 1er - St Charles,057 Saint-Guilhem - Courreau,12,0.016260162601626018
006 Place Albert 1er - St Charles,059 Sud De France,5,0.006775067750677507
006 Place Albert 1er - St Charles,060 Comedie Baudin,6,0.008130081300813009
006 Place Albert 1er - St Charles,061 Jean de Beins,1,0.0013550135501355014
006 Place Albert 1er - St Charles,098 AtelierTAM,13,0.017615176151761516
007 Foch,001 Rue Jules Ferry - Gare Saint-Roch,3,0.0040650406504065045
007 Foch,002 Com̩die,2,0.0027100271002710027
007 Foch,003 Esplanade,5,0.006775067750677507
007 Foch,005 Corum,1,0.0013550135501355014
007 Foch,006 Place Albert 1er - St Charles,20,0.02710027100271003
007 Foch,007 Foch,18,0.024390243902439025
007 Foch,009 Observatoire,1,0.0013550135501355014
007 Foch,010 Rondelet,1,0.0013550135501355014
007 Foch,012 Boutonnet,2,0.0027100271002710027
007 Foch,016 Antigone centre,2,0.0027100271002710027
007 Foch,017 M̩diath̬que Emile Zola,2,0.0027100271002710027
007 Foch,021 Port Marianne,1,0.0013550135501355014
007 Foch,022 Clemenceau,1,0.0013550135501355014
007 Foch,023 Les Arceaux,1,0.0013550135501355014
007 Foch,025 Nouveau Saint-Roch,7,0.009485094850948509
007 Foch,026 Renouvier,5,0.006775067750677507
007 Foch,028 Saint-Denis,1,0.0013550135501355014
007 Foch,029 Richter,3,0.0040650406504065045
007 Foch,030 Charles Flahault,5,0.006775067750677507
007 Foch,036 Occitanie,21,0.028455284552845527
007 Foch,037 FacdesSciences,4,0.005420054200542005
007 Foch,038 Fac de Lettres,4,0.005420054200542005
007 Foch,041 Eurom̩decine,1,0.0013550135501355014
007 Foch,047 Place Viala,1,0.0013550135501355014
007 Foch,050 Parvis Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
007 Foch,051 Pont de Lattes - Gare Saint-Roch,1,0.0013550135501355014
007 Foch,055 P̩rols Etang de l'Or,1,0.0013550135501355014
007 Foch,056 Albert 1er - Cath̩drale,3,0.0040650406504065045
007 Foch,057 Saint-Guilhem - Courreau,2,0.0027100271002710027
007 Foch,059 Sud De France,1,0.0013550135501355014
007 Foch,061 Jean de Beins,3,0.0040650406504065045
007 Foch,098 AtelierTAM,4,0.005420054200542005
008 Halles Castellane,001 Rue Jules Ferry - Gare Saint-Roch,5,0.006775067750677507
008 Halles Castellane,002 Com̩die,5,0.006775067750677507
008 Halles Castellane,003 Esplanade,4,0.005420054200542005
008 Halles Castellane,005 Corum,2,0.0027100271002710027
008 Halles Castellane,006 Place Albert 1er - St Charles,5,0.006775067750677507
008 Halles Castellane,007 Foch,1,0.0013550135501355014
008 Halles Castellane,008 Halles Castellane,37,0.05013550135501355
008 Halles Castellane,011 Plan Cabanes,1,0.0013550135501355014
008 Halles Castellane,012 Boutonnet,4,0.005420054200542005
008 Halles Castellane,013 Emile Combes,3,0.0040650406504065045
008 Halles Castellane,014 Beaux-Arts,1,0.0013550135501355014
008 Halles Castellane,016 Antigone centre,5,0.006775067750677507
008 Halles Castellane,017 M̩diath̬que Emile Zola,6,0.008130081300813009
008 Halles Castellane,019 Louis Blanc,9,0.012195121951219513
008 Halles Castellane,021 Port Marianne,1,0.0013550135501355014
008 Halles Castellane,023 Les Arceaux,2,0.0027100271002710027
008 Halles Castellane,025 Nouveau Saint-Roch,3,0.0040650406504065045
008 Halles Castellane,029 Richter,2,0.0027100271002710027
008 Halles Castellane,030 Charles Flahault,1,0.0013550135501355014
008 Halles Castellane,032 Pr̩s d'Ar̬nes,8,0.01084010840108401
008 Halles Castellane,034 Vert Bois,1,0.0013550135501355014
008 Halles Castellane,036 Occitanie,5,0.006775067750677507
008 Halles Castellane,037 FacdesSciences,1,0.0013550135501355014
008 Halles Castellane,038 Fac de Lettres,11,0.014905149051490514
008 Halles Castellane,042 Marie Caizergues,4,0.005420054200542005
008 Halles Castellane,043 Sabines,1,0.0013550135501355014
008 Halles Castellane,047 Place Viala,4,0.005420054200542005
008 Halles Castellane,050 Parvis Jules Ferry - Gare Saint-Roch,16,0.02168021680216802
008 Halles Castellane,057 Saint-Guilhem - Courreau,2,0.0027100271002710027
008 Halles Castellane,059 Sud De France,2,0.0027100271002710027
008 Halles Castellane,098 AtelierTAM,3,0.0040650406504065045
009 Observatoire,001 Rue Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
009 Observatoire,002 Com̩die,8,0.01084010840108401
009 Observatoire,003 Esplanade,3,0.0040650406504065045
009 Observatoire,005 Corum,2,0.0027100271002710027
009 Observatoire,006 Place Albert 1er - St Charles,6,0.008130081300813009
009 Observatoire,007 Foch,5,0.006775067750677507
009 Observatoire,009 Observatoire,26,0.03523035230352303
009 Observatoire,011 Plan Cabanes,5,0.006775067750677507
009 Observatoire,017 M̩diath̬que Emile Zola,4,0.005420054200542005
009 Observatoire,018 Nombre d'Or,5,0.006775067750677507
009 Observatoire,019 Louis Blanc,2,0.0027100271002710027
009 Observatoire,020 Gambetta,4,0.005420054200542005
009 Observatoire,021 Port Marianne,1,0.0013550135501355014
009 Observatoire,025 Nouveau Saint-Roch,2,0.0027100271002710027
009 Observatoire,029 Richter,1,0.0013550135501355014
009 Observatoire,031 Voltaire,2,0.0027100271002710027
009 Observatoire,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
009 Observatoire,033 Garcia Lorca,2,0.0027100271002710027
009 Observatoire,036 Occitanie,4,0.005420054200542005
009 Observatoire,037 FacdesSciences,10,0.013550135501355014
009 Observatoire,038 Fac de Lettres,3,0.0040650406504065045
009 Observatoire,043 Sabines,1,0.0013550135501355014
009 Observatoire,044 Celleneuve,1,0.0013550135501355014
009 Observatoire,045 Jardin de la Lironde,1,0.0013550135501355014
009 Observatoire,046 P̬re Soulas,1,0.0013550135501355014
009 Observatoire,047 Place Viala,5,0.006775067750677507
009 Observatoire,049 Tonnelles,3,0.0040650406504065045
009 Observatoire,050 Parvis Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
009 Observatoire,051 Pont de Lattes - Gare Saint-Roch,3,0.0040650406504065045
009 Observatoire,054 Providence - Ovalie,2,0.0027100271002710027
009 Observatoire,056 Albert 1er - Cath̩drale,2,0.0027100271002710027
009 Observatoire,057 Saint-Guilhem - Courreau,6,0.008130081300813009
009 Observatoire,059 Sud De France,2,0.0027100271002710027
009 Observatoire,061 Jean de Beins,1,0.0013550135501355014
009 Observatoire,098 AtelierTAM,1,0.0013550135501355014
010 Rondelet,001 Rue Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
010 Rondelet,002 Com̩die,1,0.0013550135501355014
010 Rondelet,006 Place Albert 1er - St Charles,5,0.006775067750677507
010 Rondelet,010 Rondelet,36,0.04878048780487805
010 Rondelet,011 Plan Cabanes,3,0.0040650406504065045
010 Rondelet,012 Boutonnet,1,0.0013550135501355014
010 Rondelet,013 Emile Combes,1,0.0013550135501355014
010 Rondelet,017 M̩diath̬que Emile Zola,1,0.0013550135501355014
010 Rondelet,018 Nombre d'Or,3,0.0040650406504065045
010 Rondelet,021 Port Marianne,7,0.009485094850948509
010 Rondelet,025 Nouveau Saint-Roch,1,0.0013550135501355014
010 Rondelet,026 Renouvier,2,0.0027100271002710027
010 Rondelet,027 Odysseum,1,0.0013550135501355014
010 Rondelet,028 Saint-Denis,3,0.0040650406504065045
010 Rondelet,029 Richter,2,0.0027100271002710027
010 Rondelet,031 Voltaire,2,0.0027100271002710027
010 Rondelet,032 Pr̩s d'Ar̬nes,5,0.006775067750677507
010 Rondelet,033 Garcia Lorca,2,0.0027100271002710027
010 Rondelet,035 Malbosc,1,0.0013550135501355014
010 Rondelet,036 Occitanie,1,0.0013550135501355014
010 Rondelet,037 FacdesSciences,4,0.005420054200542005
010 Rondelet,038 Fac de Lettres,1,0.0013550135501355014
010 Rondelet,040 Jeu de Mail des Abb̩s,1,0.0013550135501355014
010 Rondelet,043 Sabines,4,0.005420054200542005
010 Rondelet,046 P̬re Soulas,2,0.0027100271002710027
010 Rondelet,047 Place Viala,1,0.0013550135501355014
010 Rondelet,049 Tonnelles,1,0.0013550135501355014
010 Rondelet,050 Parvis Jules Ferry - Gare Saint-Roch,5,0.006775067750677507
010 Rondelet,057 Saint-Guilhem - Courreau,1,0.0013550135501355014
010 Rondelet,059 Sud De France,4,0.005420054200542005
010 Rondelet,098 AtelierTAM,2,0.0027100271002710027
011 Plan Cabanes,001 Rue Jules Ferry - Gare Saint-Roch,21,0.028455284552845527
011 Plan Cabanes,002 Com̩die,8,0.01084010840108401
011 Plan Cabanes,003 Esplanade,16,0.02168021680216802
011 Plan Cabanes,004 H̫tel de Ville,7,0.009485094850948509
011 Plan Cabanes,005 Corum,9,0.012195121951219513
011 Plan Cabanes,006 Place Albert 1er - St Charles,20,0.02710027100271003
011 Plan Cabanes,007 Foch,10,0.013550135501355014
011 Plan Cabanes,008 Halles Castellane,2,0.0027100271002710027
011 Plan Cabanes,009 Observatoire,16,0.02168021680216802
011 Plan Cabanes,010 Rondelet,9,0.012195121951219513
011 Plan Cabanes,011 Plan Cabanes,79,0.1070460704607046
011 Plan Cabanes,012 Boutonnet,24,0.032520325203252036
011 Plan Cabanes,016 Antigone centre,4,0.005420054200542005
011 Plan Cabanes,017 M̩diath̬que Emile Zola,5,0.006775067750677507
011 Plan Cabanes,018 Nombre d'Or,3,0.0040650406504065045
011 Plan Cabanes,019 Louis Blanc,3,0.0040650406504065045
011 Plan Cabanes,020 Gambetta,2,0.0027100271002710027
011 Plan Cabanes,022 Clemenceau,1,0.0013550135501355014
011 Plan Cabanes,023 Les Arceaux,3,0.0040650406504065045
011 Plan Cabanes,024 Cit̩ Mion,2,0.0027100271002710027
011 Plan Cabanes,025 Nouveau Saint-Roch,2,0.0027100271002710027
011 Plan Cabanes,026 Renouvier,3,0.0040650406504065045
011 Plan Cabanes,027 Odysseum,1,0.0013550135501355014
011 Plan Cabanes,028 Saint-Denis,5,0.006775067750677507
