departure_station,arrival_station,count,avg_count
001 Rue Jules Ferry - Gare Saint-Roch,040 Jeu de Mail des Abb̩s,8,0.01084010840108401
001 Rue Jules Ferry - Gare Saint-Roch,042 Marie Caizergues,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,043 Sabines,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,044 Celleneuve,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,045 Jardin de la Lironde,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,046 P̬re Soulas,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,047 Place Viala,16,0.02168021680216802
001 Rue Jules Ferry - Gare Saint-Roch,049 Tonnelles,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,050 Parvis Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
001 Rue Jules Ferry - Gare Saint-Roch,051 Pont de Lattes - Gare Saint-Roch,22,0.02981029810298103
001 Rue Jules Ferry - Gare Saint-Roch,053 Deux Ponts - Gare Saint-Roch,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,054 Providence - Ovalie,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,055 P̩rols Etang de l'Or,12,0.016260162601626018
001 Rue Jules Ferry - Gare Saint-Roch,056 Albert 1er - Cath̩drale,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,057 Saint-Guilhem - Courreau,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,059 Sud De France,2,0.0027100271002710027
002 Com̩die,001 Rue Jules Ferry - Gare Saint-Roch,11,0.014905149051490514
002 Com̩die,002 Com̩die,265,0.35907859078590787
002 Com̩die,003 Esplanade,17,0.023035230352303523
002 Com̩die,004 H̫tel de Ville,14,0.018970189701897018
002 Com̩die,005 Corum,45,0.06097560975609756
002 Com̩die,006 Place Albert 1er - St Charles,19,0.025745257452574527
002 Com̩die,007 Foch,7,0.009485094850948509
002 Com̩die,008 Halles Castellane,4,0.005420054200542005
002 Com̩die,009 Observatoire,22,0.02981029810298103
002 Com̩die,010 Rondelet,9,0.012195121951219513
002 Com̩die,011 Plan Cabanes,46,0.06233062330623306
002 Com̩die,012 Boutonnet,28,0.037940379403794036
002 Com̩die,013 Emile Combes,14,0.018970189701897018
002 Com̩die,014 Beaux-Arts,10,0.013550135501355014
002 Com̩die,015 Les Aubes,29,0.03929539295392954
002 Com̩die,016 Antigone centre,31,0.04200542005420054
002 Com̩die,017 M̩diath̬que Emile Zola,50,0.06775067750677506
002 Com̩die,018 Nombre d'Or,27,0.036585365853658534
002 Com̩die,019 Louis Blanc,18,0.024390243902439025
002 Com̩die,020 Gambetta,32,0.04336043360433604
002 Com̩die,021 Port Marianne,30,0.04065040650406504
002 Com̩die,022 Clemenceau,46,0.06233062330623306
002 Com̩die,023 Les Arceaux,10,0.013550135501355014
002 Com̩die,024 Cit̩ Mion,7,0.009485094850948509
002 Com̩die,025 Nouveau Saint-Roch,16,0.02168021680216802
002 Com̩die,026 Renouvier,94,0.12737127371273713
002 Com̩die,027 Odysseum,2,0.0027100271002710027
002 Com̩die,028 Saint-Denis,22,0.02981029810298103
002 Com̩die,029 Richter,14,0.018970189701897018
002 Com̩die,030 Charles Flahault,11,0.014905149051490514
002 Com̩die,031 Voltaire,11,0.014905149051490514
002 Com̩die,032 Pr̩s d'Ar̬nes,6,0.008130081300813009
002 Com̩die,033 Garcia Lorca,5,0.006775067750677507
002 Com̩die,034 Vert Bois,1,0.0013550135501355014
002 Com̩die,035 Malbosc,9,0.012195121951219513
002 Com̩die,036 Occitanie,14,0.018970189701897018
002 Com̩die,037 FacdesSciences,10,0.013550135501355014
002 Com̩die,038 Fac de Lettres,12,0.016260162601626018
002 Com̩die,039 Aiguelongue,11,0.014905149051490514
002 Com̩die,040 Jeu de Mail des Abb̩s,24,0.032520325203252036
002 Com̩die,042 Marie Caizergues,5,0.006775067750677507
002 Com̩die,043 Sabines,3,0.0040650406504065045
002 Com̩die,044 Celleneuve,3,0.0040650406504065045
002 Com̩die,045 Jardin de la Lironde,3,0.0040650406504065045
002 Com̩die,046 P̬re Soulas,14,0.018970189701897018
002 Com̩die,047 Place Viala,32,0.04336043360433604
002 Com̩die,048 H̫tel du D̩partement,1,0.0013550135501355014
002 Com̩die,049 Tonnelles,8,0.01084010840108401
002 Com̩die,050 Parvis Jules Ferry - Gare Saint-Roch,9,0.012195121951219513
002 Com̩die,051 Pont de Lattes - Gare Saint-Roch,6,0.008130081300813009
002 Com̩die,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
002 Com̩die,054 Providence - Ovalie,7,0.009485094850948509
002 Com̩die,055 P̩rols Etang de l'Or,12,0.016260162601626018
002 Com̩die,056 Albert 1er - Cath̩drale,5,0.006775067750677507
002 Com̩die,057 Saint-Guilhem - Courreau,26,0.03523035230352303
002 Com̩die,059 Sud De France,1,0.0013550135501355014
002 Com̩die,060 Comedie Baudin,2,0.0027100271002710027
002 Com̩die,098 AtelierTAM,1,0.0013550135501355014
003 Esplanade,001 Rue Jules Ferry - Gare Saint-Roch,8,0.01084010840108401
003 Esplanade,002 Com̩die,12,0.016260162601626018
003 Esplanade,003 Esplanade,232,0.3143631436314363
003 Esplanade,004 H̫tel de Ville,17,0.023035230352303523
003 Esplanade,005 Corum,29,0.03929539295392954
003 Esplanade,006 Place Albert 1er - St Charles,51,0.06910569105691057
003 Esplanade,007 Foch,9,0.012195121951219513
003 Esplanade,008 Halles Castellane,10,0.013550135501355014
003 Esplanade,009 Observatoire,3,0.0040650406504065045
003 Esplanade,010 Rondelet,5,0.006775067750677507
003 Esplanade,011 Plan Cabanes,28,0.037940379403794036
003 Esplanade,012 Boutonnet,62,0.08401084010840108
003 Esplanade,013 Emile Combes,19,0.025745257452574527
003 Esplanade,014 Beaux-Arts,12,0.016260162601626018
003 Esplanade,015 Les Aubes,23,0.03116531165311653
003 Esplanade,016 Antigone centre,23,0.03116531165311653
003 Esplanade,017 M̩diath̬que Emile Zola,32,0.04336043360433604
003 Esplanade,018 Nombre d'Or,28,0.037940379403794036
003 Esplanade,019 Louis Blanc,37,0.05013550135501355
003 Esplanade,020 Gambetta,7,0.009485094850948509
003 Esplanade,021 Port Marianne,38,0.051490514905149054
003 Esplanade,022 Clemenceau,22,0.02981029810298103
003 Esplanade,023 Les Arceaux,7,0.009485094850948509
003 Esplanade,024 Cit̩ Mion,5,0.006775067750677507
003 Esplanade,025 Nouveau Saint-Roch,12,0.016260162601626018
003 Esplanade,026 Renouvier,24,0.032520325203252036
003 Esplanade,027 Odysseum,11,0.014905149051490514
003 Esplanade,028 Saint-Denis,10,0.013550135501355014
003 Esplanade,029 Richter,18,0.024390243902439025
003 Esplanade,030 Charles Flahault,3,0.0040650406504065045
003 Esplanade,031 Voltaire,12,0.016260162601626018
003 Esplanade,032 Pr̩s d'Ar̬nes,5,0.006775067750677507
003 Esplanade,033 Garcia Lorca,4,0.005420054200542005
003 Esplanade,035 Malbosc,4,0.005420054200542005
003 Esplanade,036 Occitanie,6,0.008130081300813009
003 Esplanade,037 FacdesSciences,31,0.04200542005420054
003 Esplanade,038 Fac de Lettres,14,0.018970189701897018
003 Esplanade,039 Aiguelongue,22,0.02981029810298103
003 Esplanade,040 Jeu de Mail des Abb̩s,34,0.04607046070460705
003 Esplanade,041 Eurom̩decine,3,0.0040650406504065045
003 Esplanade,042 Marie Caizergues,23,0.03116531165311653
003 Esplanade,043 Sabines,7,0.009485094850948509
003 Esplanade,044 Celleneuve,2,0.0027100271002710027
003 Esplanade,045 Jardin de la Lironde,7,0.009485094850948509
003 Esplanade,046 P̬re Soulas,6,0.008130081300813009
003 Esplanade,047 Place Viala,8,0.01084010840108401
003 Esplanade,050 Parvis Jules Ferry - Gare Saint-Roch,17,0.023035230352303523
003 Esplanade,051 Pont de Lattes - Gare Saint-Roch,3,0.0040650406504065045
003 Esplanade,053 Deux Ponts - Gare Saint-Roch,2,0.0027100271002710027
003 Esplanade,054 Providence - Ovalie,2,0.0027100271002710027
003 Esplanade,055 P̩rols Etang de l'Or,8,0.01084010840108401
003 Esplanade,056 Albert 1er - Cath̩drale,2,0.0027100271002710027
003 Esplanade,057 Saint-Guilhem - Courreau,8,0.01084010840108401
003 Esplanade,059 Sud De France,3,0.0040650406504065045
003 Esplanade,098 AtelierTAM,2,0.0027100271002710027
004 H̫tel de Ville,001 Rue Jules Ferry - Gare Saint-Roch,11,0.014905149051490514
004 H̫tel de Ville,002 Com̩die,28,0.037940379403794036
004 H̫tel de Ville,003 Esplanade,2,0.0027100271002710027
004 H̫tel de Ville,004 H̫tel de Ville,191,0.2588075880758808
004 H̫tel de Ville,005 Corum,8,0.01084010840108401
004 H̫tel de Ville,006 Place Albert 1er - St Charles,8,0.01084010840108401
004 H̫tel de Ville,007 Foch,13,0.017615176151761516
004 H̫tel de Ville,008 Halles Castellane,22,0.02981029810298103
004 H̫tel de Ville,009 Observatoire,3,0.0040650406504065045
004 H̫tel de Ville,010 Rondelet,1,0.0013550135501355014
004 H̫tel de Ville,011 Plan Cabanes,5,0.006775067750677507
004 H̫tel de Ville,012 Boutonnet,1,0.0013550135501355014
004 H̫tel de Ville,013 Emile Combes,3,0.0040650406504065045
004 H̫tel de Ville,014 Beaux-Arts,7,0.009485094850948509
004 H̫tel de Ville,015 Les Aubes,3,0.0040650406504065045
004 H̫tel de Ville,016 Antigone centre,9,0.012195121951219513
004 H̫tel de Ville,017 M̩diath̬que Emile Zola,12,0.016260162601626018
004 H̫tel de Ville,018 Nombre d'Or,24,0.032520325203252036
004 H̫tel de Ville,019 Louis Blanc,3,0.0040650406504065045
004 H̫tel de Ville,020 Gambetta,2,0.0027100271002710027
004 H̫tel de Ville,021 Port Marianne,27,0.036585365853658534
004 H̫tel de Ville,024 Cit̩ Mion,13,0.017615176151761516
004 H̫tel de Ville,025 Nouveau Saint-Roch,9,0.012195121951219513
004 H̫tel de Ville,026 Renouvier,4,0.005420054200542005
004 H̫tel de Ville,027 Odysseum,9,0.012195121951219513
004 H̫tel de Ville,028 Saint-Denis,8,0.01084010840108401
004 H̫tel de Ville,029 Richter,8,0.01084010840108401
004 H̫tel de Ville,031 Voltaire,9,0.012195121951219513
004 H̫tel de Ville,032 Pr̩s d'Ar̬nes,40,0.05420054200542006
004 H̫tel de Ville,033 Garcia Lorca,64,0.08672086720867209
004 H̫tel de Ville,036 Occitanie,2,0.0027100271002710027
004 H̫tel de Ville,039 Aiguelongue,1,0.0013550135501355014
004 H̫tel de Ville,040 Jeu de Mail des Abb̩s,4,0.005420054200542005
004 H̫tel de Ville,042 Marie Caizergues,2,0.0027100271002710027
004 H̫tel de Ville,043 Sabines,1,0.0013550135501355014
004 H̫tel de Ville,044 Celleneuve,3,0.0040650406504065045
004 H̫tel de Ville,045 Jardin de la Lironde,5,0.006775067750677507
004 H̫tel de Ville,049 Tonnelles,2,0.0027100271002710027
004 H̫tel de Ville,050 Parvis Jules Ferry - Gare Saint-Roch,6,0.008130081300813009
004 H̫tel de Ville,051 Pont de Lattes - Gare Saint-Roch,3,0.0040650406504065045
004 H̫tel de Ville,053 Deux Ponts - Gare Saint-Roch,20,0.02710027100271003
004 H̫tel de Ville,054 Providence - Ovalie,1,0.0013550135501355014
004 H̫tel de Ville,055 P̩rols Etang de l'Or,22,0.02981029810298103
004 H̫tel de Ville,056 Albert 1er - Cath̩drale,4,0.005420054200542005
004 H̫tel de Ville,057 Saint-Guilhem - Courreau,3,0.0040650406504065045
004 H̫tel de Ville,059 Sud De France,1,0.0013550135501355014
004 H̫tel de Ville,060 Comedie Baudin,4,0.005420054200542005
004 H̫tel de Ville,061 Jean de Beins,1,0.0013550135501355014
004 H̫tel de Ville,098 AtelierTAM,4,0.005420054200542005
005 Corum,001 Rue Jules Ferry - Gare Saint-Roch,10,0.013550135501355014
005 Corum,002 Com̩die,17,0.023035230352303523
005 Corum,003 Esplanade,11,0.014905149051490514
005 Corum,004 H̫tel de Ville,11,0.014905149051490514
005 Corum,005 Corum,210,0.2845528455284553
005 Corum,006 Place Albert 1er - St Charles,39,0.052845528455284556
005 Corum,007 Foch,33,0.044715447154471545
005 Corum,008 Halles Castellane,11,0.014905149051490514
005 Corum,009 Observatoire,6,0.008130081300813009
005 Corum,011 Plan Cabanes,5,0.006775067750677507
005 Corum,012 Boutonnet,45,0.06097560975609756
005 Corum,013 Emile Combes,33,0.044715447154471545
005 Corum,014 Beaux-Arts,8,0.01084010840108401
005 Corum,015 Les Aubes,48,0.06504065040650407
005 Corum,016 Antigone centre,20,0.02710027100271003
005 Corum,017 M̩diath̬que Emile Zola,38,0.051490514905149054
005 Corum,018 Nombre d'Or,6,0.008130081300813009
005 Corum,019 Louis Blanc,20,0.02710027100271003
005 Corum,020 Gambetta,4,0.005420054200542005
005 Corum,021 Port Marianne,20,0.02710027100271003
005 Corum,022 Clemenceau,1,0.0013550135501355014
005 Corum,023 Les Arceaux,1,0.0013550135501355014
005 Corum,024 Cit̩ Mion,5,0.006775067750677507
005 Corum,025 Nouveau Saint-Roch,5,0.006775067750677507
005 Corum,026 Renouvier,7,0.009485094850948509
005 Corum,027 Odysseum,6,0.008130081300813009
005 Corum,028 Saint-Denis,8,0.01084010840108401
005 Corum,029 Richter,11,0.014905149051490514
005 Corum,030 Charles Flahault,9,0.012195121951219513
005 Corum,031 Voltaire,1,0.0013550135501355014
005 Corum,033 Garcia Lorca,2,0.0027100271002710027
005 Corum,034 Vert Bois,3,0.0040650406504065045
005 Corum,035 Malbosc,1,0.0013550135501355014
005 Corum,036 Occitanie,34,0.04607046070460705
005 Corum,037 FacdesSciences,23,0.03116531165311653
005 Corum,038 Fac de Lettres,24,0.032520325203252036
005 Corum,039 Aiguelongue,20,0.02710027100271003
005 Corum,040 Jeu de Mail des Abb̩s,14,0.018970189701897018
005 Corum,041 Eurom̩decine,2,0.0027100271002710027
005 Corum,042 Marie Caizergues,12,0.016260162601626018
005 Corum,043 Sabines,1,0.0013550135501355014
005 Corum,045 Jardin de la Lironde,1,0.0013550135501355014
005 Corum,046 P̬re Soulas,5,0.006775067750677507
005 Corum,047 Place Viala,5,0.006775067750677507
005 Corum,048 H̫tel du D̩partement,1,0.0013550135501355014
005 Corum,049 Tonnelles,1,0.0013550135501355014
005 Corum,050 Parvis Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
005 Corum,051 Pont de Lattes - Gare Saint-Roch,2,0.0027100271002710027
005 Corum,053 Deux Ponts - Gare Saint-Roch,6,0.008130081300813009
005 Corum,054 Providence - Ovalie,2,0.0027100271002710027
005 Corum,055 P̩rols Etang de l'Or,8,0.01084010840108401
005 Corum,056 Albert 1er - Cath̩drale,21,0.028455284552845527
005 Corum,057 Saint-Guilhem - Courreau,5,0.006775067750677507
005 Corum,059 Sud De France,6,0.008130081300813009
005 Corum,060 Comedie Baudin,1,0.0013550135501355014
005 Corum,061 Jean de Beins,1,0.0013550135501355014
005 Corum,098 AtelierTAM,1,0.0013550135501355014
006 Place Albert 1er - St Charles,001 Rue Jules Ferry - Gare Saint-Roch,17,0.023035230352303523
006 Place Albert 1er - St Charles,002 Com̩die,40,0.05420054200542006
006 Place Albert 1er - St Charles,003 Esplanade,45,0.06097560975609756
006 Place Albert 1er - St Charles,004 H̫tel de Ville,18,0.024390243902439025
006 Place Albert 1er - St Charles,005 Corum,42,0.056910569105691054
006 Place Albert 1er - St Charles,006 Place Albert 1er - St Charles,270,0.36585365853658536
006 Place Albert 1er - St Charles,007 Foch,37,0.05013550135501355
006 Place Albert 1er - St Charles,008 Halles Castellane,34,0.04607046070460705
006 Place Albert 1er - St Charles,009 Observatoire,13,0.017615176151761516
006 Place Albert 1er - St Charles,010 Rondelet,15,0.02032520325203252
006 Place Albert 1er - St Charles,011 Plan Cabanes,26,0.03523035230352303
006 Place Albert 1er - St Charles,012 Boutonnet,111,0.15040650406504066
006 Place Albert 1er - St Charles,013 Emile Combes,19,0.025745257452574527
006 Place Albert 1er - St Charles,014 Beaux-Arts,19,0.025745257452574527
006 Place Albert 1er - St Charles,015 Les Aubes,10,0.013550135501355014
006 Place Albert 1er - St Charles,016 Antigone centre,35,0.04742547425474255
006 Place Albert 1er - St Charles,017 M̩diath̬que Emile Zola,60,0.08130081300813008
006 Place Albert 1er - St Charles,018 Nombre d'Or,3,0.0040650406504065045
006 Place Albert 1er - St Charles,019 Louis Blanc,46,0.06233062330623306
006 Place Albert 1er - St Charles,020 Gambetta,4,0.005420054200542005
006 Place Albert 1er - St Charles,021 Port Marianne,27,0.036585365853658534
006 Place Albert 1er - St Charles,022 Clemenceau,13,0.017615176151761516
006 Place Albert 1er - St Charles,023 Les Arceaux,15,0.02032520325203252
006 Place Albert 1er - St Charles,024 Cit̩ Mion,4,0.005420054200542005
006 Place Albert 1er - St Charles,025 Nouveau Saint-Roch,9,0.012195121951219513
006 Place Albert 1er - St Charles,026 Renouvier,14,0.018970189701897018
006 Place Albert 1er - St Charles,027 Odysseum,9,0.012195121951219513
006 Place Albert 1er - St Charles,028 Saint-Denis,5,0.006775067750677507
006 Place Albert 1er - St Charles,029 Richter,32,0.04336043360433604
006 Place Albert 1er - St Charles,030 Charles Flahault,16,0.02168021680216802
006 Place Albert 1er - St Charles,031 Voltaire,14,0.018970189701897018
006 Place Albert 1er - St Charles,032 Pr̩s d'Ar̬nes,5,0.006775067750677507
006 Place Albert 1er - St Charles,033 Garcia Lorca,7,0.009485094850948509
006 Place Albert 1er - St Charles,034 Vert Bois,7,0.009485094850948509
006 Place Albert 1er - St Charles,035 Malbosc,10,0.013550135501355014
006 Place Albert 1er - St Charles,036 Occitanie,85,0.11517615176151762
006 Place Albert 1er - St Charles,037 FacdesSciences,70,0.0948509485094851
006 Place Albert 1er - St Charles,038 Fac de Lettres,38,0.051490514905149054
006 Place Albert 1er - St Charles,039 Aiguelongue,21,0.028455284552845527
006 Place Albert 1er - St Charles,040 Jeu de Mail des Abb̩s,25,0.03387533875338753
006 Place Albert 1er - St Charles,041 Eurom̩decine,1,0.0013550135501355014
006 Place Albert 1er - St Charles,042 Marie Caizergues,32,0.04336043360433604
006 Place Albert 1er - St Charles,043 Sabines,2,0.0027100271002710027
006 Place Albert 1er - St Charles,044 Celleneuve,2,0.0027100271002710027
006 Place Albert 1er - St Charles,045 Jardin de la Lironde,8,0.01084010840108401
006 Place Albert 1er - St Charles,046 P̬re Soulas,12,0.016260162601626018
006 Place Albert 1er - St Charles,047 Place Viala,11,0.014905149051490514
006 Place Albert 1er - St Charles,049 Tonnelles,1,0.0013550135501355014
006 Place Albert 1er - St Charles,050 Parvis Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
006 Place Albert 1er - St Charles,051 Pont de Lattes - Gare Saint-Roch,7,0.009485094850948509
006 Place Albert 1er - St Charles,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
006 Place Albert 1er - St Charles,054 Providence - Ovalie,18,0.024390243902439025
006 Place Albert 1er - St Charles,055 P̩rols Etang de l'Or,3,0.0040650406504065045
006 Place Albert 1er - St Charles,056 Albert 1er - Cath̩drale,12,0.016260162601626018
006 Place Albert 1er - St Charles,057 Saint-Guilhem - Courreau,27,0.036585365853658534
006 Place Albert 1er - St Charles,059 Sud De France,10,0.013550135501355014
006 Place Albert 1er - St Charles,060 Comedie Baudin,2,0.0027100271002710027
006 Place Albert 1er - St Charles,061 Jean de Beins,1,0.0013550135501355014
006 Place Albert 1er - St Charles,098 AtelierTAM,6,0.008130081300813009
007 Foch,001 Rue Jules Ferry - Gare Saint-Roch,10,0.013550135501355014
007 Foch,002 Com̩die,14,0.018970189701897018
007 Foch,003 Esplanade,18,0.024390243902439025
007 Foch,004 H̫tel de Ville,10,0.013550135501355014
007 Foch,005 Corum,5,0.006775067750677507
007 Foch,006 Place Albert 1er - St Charles,26,0.03523035230352303
007 Foch,007 Foch,91,0.12330623306233063
007 Foch,008 Halles Castellane,7,0.009485094850948509
007 Foch,009 Observatoire,8,0.01084010840108401
007 Foch,010 Rondelet,5,0.006775067750677507
007 Foch,011 Plan Cabanes,17,0.023035230352303523
007 Foch,012 Boutonnet,25,0.03387533875338753
007 Foch,013 Emile Combes,1,0.0013550135501355014
007 Foch,014 Beaux-Arts,1,0.0013550135501355014
007 Foch,016 Antigone centre,12,0.016260162601626018
007 Foch,017 M̩diath̬que Emile Zola,10,0.013550135501355014
007 Foch,018 Nombre d'Or,7,0.009485094850948509
007 Foch,019 Louis Blanc,2,0.0027100271002710027
007 Foch,020 Gambetta,2,0.0027100271002710027
007 Foch,021 Port Marianne,5,0.006775067750677507
007 Foch,022 Clemenceau,1,0.0013550135501355014
007 Foch,023 Les Arceaux,13,0.017615176151761516
007 Foch,024 Cit̩ Mion,1,0.0013550135501355014
007 Foch,025 Nouveau Saint-Roch,7,0.009485094850948509
007 Foch,026 Renouvier,13,0.017615176151761516
007 Foch,027 Odysseum,1,0.0013550135501355014
007 Foch,028 Saint-Denis,11,0.014905149051490514
007 Foch,029 Richter,4,0.005420054200542005
007 Foch,030 Charles Flahault,18,0.024390243902439025
007 Foch,031 Voltaire,3,0.0040650406504065045
007 Foch,032 Pr̩s d'Ar̬nes,4,0.005420054200542005
007 Foch,033 Garcia Lorca,2,0.0027100271002710027
007 Foch,034 Vert Bois,1,0.0013550135501355014
007 Foch,035 Malbosc,1,0.0013550135501355014
007 Foch,036 Occitanie,17,0.023035230352303523
007 Foch,037 FacdesSciences,10,0.013550135501355014
007 Foch,038 Fac de Lettres,13,0.017615176151761516
007 Foch,039 Aiguelongue,3,0.0040650406504065045
007 Foch,040 Jeu de Mail des Abb̩s,2,0.0027100271002710027
007 Foch,041 Eurom̩decine,2,0.0027100271002710027
007 Foch,042 Marie Caizergues,8,0.01084010840108401
007 Foch,043 Sabines,4,0.005420054200542005
007 Foch,044 Celleneuve,2,0.0027100271002710027
007 Foch,046 P̬re Soulas,15,0.02032520325203252
007 Foch,047 Place Viala,57,0.07723577235772358
007 Foch,050 Parvis Jules Ferry - Gare Saint-Roch,4,0.005420054200542005
007 Foch,051 Pont de Lattes - Gare Saint-Roch,4,0.005420054200542005
007 Foch,055 P̩rols Etang de l'Or,4,0.005420054200542005
007 Foch,056 Albert 1er - Cath̩drale,5,0.006775067750677507
007 Foch,057 Saint-Guilhem - Courreau,12,0.016260162601626018
007 Foch,059 Sud De France,2,0.0027100271002710027
007 Foch,060 Comedie Baudin,2,0.0027100271002710027
007 Foch,061 Jean de Beins,1,0.0013550135501355014
008 Halles Castellane,001 Rue Jules Ferry - Gare Saint-Roch,13,0.017615176151761516
008 Halles Castellane,002 Com̩die,7,0.009485094850948509
008 Halles Castellane,003 Esplanade,23,0.03116531165311653
008 Halles Castellane,004 H̫tel de Ville,9,0.012195121951219513
008 Halles Castellane,005 Corum,11,0.014905149051490514
008 Halles Castellane,006 Place Albert 1er - St Charles,14,0.018970189701897018
008 Halles Castellane,007 Foch,8,0.01084010840108401
008 Halles Castellane,008 Halles Castellane,113,0.15311653116531165
008 Halles Castellane,009 Observatoire,6,0.008130081300813009
008 Halles Castellane,010 Rondelet,2,0.0027100271002710027
008 Halles Castellane,011 Plan Cabanes,25,0.03387533875338753
008 Halles Castellane,012 Boutonnet,19,0.025745257452574527
008 Halles Castellane,013 Emile Combes,5,0.006775067750677507
008 Halles Castellane,014 Beaux-Arts,6,0.008130081300813009
008 Halles Castellane,015 Les Aubes,8,0.01084010840108401
