numero,nom,type,population_2009,pct_population_mtp,surface_km2,densite_hab_km2,pct_proprietaires,pct_locataires,pct_logements_sociaux,pop_0_14_ans_nb,pop_0_14_ans_pct,pop_15_29_ans_nb,pop_15_29_ans_pct,pop_30_44_ans_nb,pop_30_44_ans_pct,pop_45_59_ans_nb,pop_45_59_ans_pct,pop_60_74_ans_nb,pop_60_74_ans_pct,pop_75_ans_et_plus_nb,pop_75_ans_et_plus_pct,pop_2_5_ans__nb,pop_2_5_ans__pct,pop_6_10_ans__nb,pop_6_10_ans__pct,pop_11_14_ans_nb,pop_11_14_ans_pct,pop_15_17_ans__nb,pop_15_17_ans__pct,pop_18_24_ans__nb,pop_18_24_ans__pct,pop_25_29_ans__nb,pop_25_29_ans__pct,pop_niveau_de_diplôme_dans_la_population_non_scolarisée_15_ans_et_plus_nb,pop_niveau_de_diplôme_dans_la_population_non_scolarisée_15_ans_et_plus_pct,pop_population_des_15_64_ans_par_type_d'activité_nb,pop_population_des_15_64_ans_par_type_d'activité_pct,pop_15_24_ans__nb,pop_15_24_ans__pct,pop_25_54_ans__nb,pop_25_54_ans__pct,pop_55_64_ans__nb,pop_55_64_ans__pct,pop_entre_2_4_ans_nb,pop_entre_2_4_ans_pct,pop_entre_5_9_ans_nb,pop_entre_5_9_ans_pct,csp_agriculteurs_exploitants_nb,csp_agriculteurs_exploitants_pct,csp_artisans_nb,csp_artisans_pct,csp_cadres_nb,csp_cadres_pct,csp_employ_nb,csp_employ_pct,csp_ouvriers_nb,csp_ouvriers_pct,csp_retrait_nb,csp_retrait_pct,diplome_cep_nb,diplome_cep_pct,diplome_bepc_nb,diplome_bepc_pct,diplome_dipl_nb,diplome_dipl_pct,transport_pas_de_transport_nb,transport_pas_de_transport_pct,transport_marche_a_pied_nb,transport_marche_a_pied_pct,transport_deux_roues_velo_nb,transport_deux_roues_velo_pct,transport_voiture_camion_nb,transport_voiture_camion_pct,transport_transport_commun_nb,transport_transport_commun_pct,equipement_pas_de_voiture_nb,equipement_pas_de_voiture_pct,equipement_une_voiture_nb,equipement_une_voiture_pct,equipement_deux_voitures_ou_plus_nb,equipement_deux_voitures_ou_plus_pct,nb_menages,revenu_fiscal_moyen_menage,nb_allocataires_rsa
11,Estanove,sous-quartier,7764.658856,0.030440092739532694,1.43,5429.831367832168,0.5220799697460176,0.47792003025398233,0.09029063321533473,1263.808978,0.16276426323912663,1627.30379,0.2095782725525063,1596.249409,0.20557882047406717,1284.7223589999999,0.1654576695288105,1060.4120699999999,0.13656904825645821,932.16225,0.12005192594903101,0.7214599370630684,,0.9984236050396176,,0.9992493758898766,,0.9604337837903548,,0.4710601326410257,,0.08988685390121033,,Femmes,Ensemble,,,,,,,,,,,,,0.991093,0.00015231533187512122,183.08936599999998,0.028137942196237418,739.2469249999999,0.11361057006662122,1149.092194,0.17659731113449614,490.335684,0.07535684586479227,1787.41676,0.2746977094970441,0.06900713392928032,0.06216919886816333,0.08811583365996836,0.07552772961501945,,,92.807675,0.029103087927810682,292.843401,0.09183127632905491,292.396387,0.09169109947679607,2169.323234,0.6802670665216495,341.558094,0.10710746974468895,646.4463899999996,0.1620905386117491,2461.5989879999997,0.6172235037325473,880.1355209999999,0.22068595765570365,3988.180898999999,32241.0,309.0
12,Lemasson,sous-quartier,,,1.22,8659.016393442624,0.48068624697971196,0.5193137530202879,0.16338772561809903,1658.041774,0.15695361825550402,1943.292599,0.18395604352378173,1994.331251,0.18878746648784722,1797.438514,0.1701491981613344,1599.269671,0.1513901310364328,1571.5226619999999,0.14876354253509985,0.6722611842351414,,0.9684344534937469,,1.0,,0.9461673468798416,,0.5163996747415346,,0.0848593266424496,,Femmes,Ensemble,,,,,,,,,,,,,10.355339,0.001162364787212802,205.643326,0.023083026144071463,568.8395009999999,0.06385102462972012,1632.551646,0.1832504514450661,786.416933,0.08827362880028257,2819.071551,0.3164347882300887,0.13153964246067396,0.12218179245446265,0.10114769714278408,0.08698606179119159,,,116.581491,0.030733733122680722,326.805349,0.0861538850899628,281.903342,0.0743166175445448,2310.2395260000003,0.6090356576547166,757.74495,0.1997601065880951,1402.11461,0.26175679081909003,3053.9688020000003,0.5701367542794101,899.4714470000001,0.16791976755746324,5356.55486,26252.0,539.0
13,Croix d'Argent,sous-quartier,,,3.69,2495.121951219512,0.33434367698185136,0.6656563230181486,0.4201879771092939,1696.951125,0.1843075247556054,2107.937512,0.22894515902820078,1904.3142990000001,0.2068294423066521,1907.941754,0.20722342374923036,918.196821,0.09972625659267333,671.8307259999999,0.07296819356763816,0.6897953638785215,,0.9722616056978457,,0.9883329839290024,,0.9538775221502678,,0.5019348757292328,,0.10355835516129579,,Femmes,Ensemble,,,,,,,,,,,,,6.959003,0.0009272215835865848,194.34041,0.025894028600801887,652.032823,0.08687723035792502,1642.256473,0.21881520205557883,834.840829,0.11123467478144745,1369.496001,0.18247243904948957,0.0787273319788457,0.07781737494322787,0.09659108047145507,0.08328057915770112,,,53.30163,0.014031556630252528,185.71232700000002,0.048888430489583065,292.082397,0.07689015690899886,2564.141486,0.6750055574058217,703.459012,0.1851842985653439,656.6942089999998,0.16997575649892352,2218.988678,0.5743529850521285,988.7751899999998,0.2559300944400697,3863.458075,27567.0,502.0
14,Pas du Loup,sous-quartier,6473.47468,0.02537821342323977,1.57,4123.232280254777,0.2674503159831403,0.7325496840168597,0.5453806807896135,1537.8956119999998,0.23756880006828107,1423.3986020000002,0.21988169759860715,1492.205889,0.23051080953637096,1162.288944,0.17954637987399988,538.601122,0.08320124023409327,319.084511,0.04929107268864764,0.7610730949177312,,0.9822616773734814,,0.9863740094172844,,0.9331051209960158,,0.4847724893467188,,0.06993067085632011,,Femmes,Ensemble,,,,,,,,,,,,,5.488233999999999,0.0011142312266065903,166.373735,0.03377749761110219,293.072597,0.05950013050465577,1144.1799,0.23229347973056652,577.734983,0.11729280470942524,709.3413370000001,0.14401176553482758,0.05587333772544718,0.05255430158553799,0.0740566917350988,0.07123704032624707,,,67.869926,0.02802404000319426,84.696161,0.03497172818460096,203.86965700000002,0.08417942614532235,1710.89966,0.7064442727297428,354.51119600000004,0.14638053293713982,446.17722200000026,0.17355617319717373,1471.1629819999998,0.5722600901963176,653.454103,0.25418373660650867,2570.794307,31749.0,609.0
15,Saint Martin,sous-quartier,,,0.86,7384.883720930233,0.47707620401496703,0.5229237959850329,0.12031896892307581,1006.8574120000001,0.15852623383837455,1092.855577,0.1720663489052944,1318.1357580000001,0.207535937971951,1096.207151,0.17259404269521766,984.765616,0.15504795659984372,852.539946,0.1342294799893187,0.7337883959044369,,0.9876543209876543,,1.0,,0.7704918032786885,,0.5699797160243407,,0.1366906474820144,,Femmes,Ensemble,,,,,,,,,,,,,11.856323,0.0022200756520539254,150.70174500000002,0.028218636991969553,312.661077,0.05854523737187807,847.9360300000001,0.15877453192716384,525.110271,0.09832597570853446,1647.634359,0.30851663908813687,0.06513097025222293,0.07307283005855052,0.10029333684994526,0.07738832062512437,,,33.688791,0.015395896249465663,147.309472,0.06732094801133015,177.009566,0.08089399567051678,1484.747368,0.6785347813281638,345.41173100000003,0.1578543787405236,814.4846729999999,0.26000869107455243,1696.565567,0.5415961859331709,621.478405,0.1983951226730458,3132.5286459999998,28235.0,334.0
16,Aiguerelles,sous-quartier,,,1.6,4728.75,0.5175338717457398,0.48246612825426016,0.11666520977990832,1200.7827280000001,0.1587073865913798,1537.968969,0.203273273371591,1635.065968,0.21610657834660713,1405.650292,0.18578472116791633,1050.255895,0.13881226341859956,736.292789,0.09731577710390604,0.7549019607843137,,0.9861878453038674,,0.9418960244648318,,0.9707317073170731,,0.6089743589743589,,0.13200723327305605,,Femmes,Ensemble,,,,,,,,,,,,,3.966148,0.0006230954043422614,197.193277,0.030979737686513603,623.3565759999999,0.09793144828990939,1309.5031199999999,0.20572741512516748,513.865066,0.08072995790289036,1638.0815539999999,0.2573482099596964,0.07121247415230186,0.07442111321980296,0.10424470516892866,0.08726086011874577,,,63.079031,0.02116705743842824,279.37617,0.09374860938047848,268.757519,0.09018537145382702,1847.799577,0.6200551777826518,521.044387,0.1748437839446144,626.4468240000001,0.1731872370755703,2153.99313,0.5954920746225375,836.725113,0.2313206883018922,3617.165067,31986.0,424.0
17,Près d'Arènes,sous-quartier,,,1.56,1835.8974358974358,0.10741399160565114,0.8925860083943488,0.6964643601682968,694.365097,0.24241056244233525,695.17452,0.24269314099579584,774.889048,0.2705223675090422,473.895212,0.16544207849152548,163.79566599999998,0.057182885044518426,62.298121,0.021748965516782966,0.6397849462365591,,0.9790794979079498,,1.0,,0.875,,0.4425770308123249,,0.054455445544554455,,Femmes,Ensemble,,,,,,,,,,,,,0.0,0.0,53.363646,0.02461363107005036,69.444159,0.032030662027776685,692.318084,0.3193271670886231,342.57302799999997,0.15800955815016896,215.946618,0.0996039585877827,0.04914669545237397,0.04980326778315281,0.08034919542910018,0.07552582160711231,,,25.933654,0.021526475117030007,67.15652,0.055743905456837196,112.131616,0.09307590984503623,790.98366,0.6565634782883786,208.527506,0.17309023129271814,274.12888899999984,0.20979358570115442,809.672228,0.6196502695298296,222.858894,0.17055614476901598,1306.660011,19686.0,364.0
18,Port Marianne,sous-quartier,,,57.26,173.7862382116661,0.22705697132365496,0.7729430286763449,0.12934136240894298,1208.48121,0.1214420919521942,4103.620509,0.4123789886570831,2221.595852,0.22325150404216648,1142.950119,0.11485677418879299,848.144852,0.08523135010544694,426.297649,0.04283929105431619,0.6821515892420538,,0.9674556213017751,,1.0,,0.9659090909090909,,0.7091858946451893,,0.1747394236664623,,Femmes,Ensemble,,,,,,,,,,,,,18.222297,0.002084308819457725,262.16114799999997,0.029986603384609633,1124.848174,0.1286627569301015,1643.2060350000002,0.18795373771685644,602.501173,0.06891548900874159,1180.7885380000002,0.1350613461995485,0.04713412860052371,0.03915295551492992,0.06255455338958393,0.05012187690432663,,,137.5769,0.029779206531076678,565.2005469999999,0.12234047882013993,281.945847,0.06102858552847423,2585.3340749999998,0.5596084616767428,1049.8407419999999,0.22724326744356635,1583.7574359999999,0.2669496810719054,3561.15002,0.6002483969320473,787.8864309999999,0.13280192199604723,5932.793887,24823.0,704.0
19,Millénaire-Grammont,sous-quartier,,,4.01,995.0124688279302,0.3197030595958679,0.6802969404041321,0.24554595292206022,668.04026,0.16741861555932844,1116.2589309999998,0.2797473985082215,1188.0419040000002,0.2977370417677351,509.75556900000004,0.1277506413096087,365.767832,0.09166564908764185,142.37433,0.035680653767464494,0.6871794871794872,,1.0,,0.9290780141843972,,0.8888888888888888,,0.4887525562372188,,0.10242085661080075,,Femmes,Ensemble,,,,,,,,,,,,,0.0,0.0,93.844077,0.028324314168187693,457.123396,0.13797041961351353,691.2541630000001,0.20863650332326916,293.837854,0.08868706430137371,455.521055,0.13748679601850955,0.04682488774855677,0.032955715756951595,0.04810776138550353,0.0542396155166495,,,35.992752,0.018445499679816964,194.12384,0.09948423028516518,117.136313,0.060029803331971936,1433.7243110000002,0.734752411249251,170.325412,0.08728805545379503,187.52664600000003,0.0946449103373559,1231.86758,0.6217249609241963,561.976407,0.28363012823374667,1981.370634,30669.0,310.0
20,Gares,sous-quartier,,,0.56,14189.285714285714,0.28299404359634206,0.717005956403658,0.05129542923118404,838.8250790000001,0.10556678775066487,2974.095821,0.3742922692058023,1631.9791329999998,0.20538584153004927,1109.448993,0.13962501753505616,780.869771,0.09827306722200098,610.699582,0.07685701675642646,0.7360801781737194,,0.9925133689839573,,0.9931972789115646,,0.9661705006765899,,0.769501054111033,,0.22440537745604963,,Femmes,Ensemble,,,,,,,,,,,,,7.553741,0.001062845340874144,189.251471,0.026628533359288886,890.785672,0.12533755144671274,1089.067648,0.15323671748522516,529.253987,0.07446841693698723,1157.827518,0.1629115405257043,0.0608623450103377,0.04178032674114665,0.06824516785581403,0.0579039885271846,,,125.667464,0.041789932314962086,773.759683,0.2573089624902156,211.67912199999998,0.07039257337818643,1115.562042,0.37097320773753256,780.454626,0.2595353240791033,125.667464,0.11264946212646414,773.759683,0.6936052445929314,211.67912199999998,0.18975109768032067,1115.562042,24781.0,726.0
21,Pompignane,sous-quartier,,,2.46,1569.1056910569107,0.4308667887198052,0.5691332112801948,0.42771421832916195,663.188962,0.17179428313752396,681.649566,0.17657636850411626,670.89968,0.17379168862402483,796.019826,0.20620315356051805,564.773629,0.1463005060223438,483.83522400000004,0.1253340001514732,0.7027027027027027,,1.0,,1.0,,0.9527027027027027,,0.5993265993265994,,0.1016949152542373,,Femmes,Ensemble,,,,,,,,,,,,,3.8122,0.001192364043614381,78.497403,0.02455209088041227,317.140222,0.0991937981996439,595.9820139999999,0.18640877292232375,348.86114899999995,0.10911533767420362,906.188811,0.2834339633183117,0.12103929024081116,0.09932838458819371,0.10012674271229405,0.09013785790031813,,,45.926665,0.03146908662188315,82.13063700000001,0.05627615525889898,139.13849100000002,0.09533810534070153,945.0559129999999,0.647555105268799,247.16990199999998,0.16936154750971727,329.00277400000004,0.19792684543135064,946.051712,0.5691411920164802,387.18983000000003,0.23293196195057286,1662.2443170000001,31362.0,193.0
22,Aubes,sous-quartier,,,0.83,5091.566265060241,0.5868060789232035,0.4131939210767965,0.09892544183136152,475.223704,0.11245098276747906,809.840909,0.191630605409276,694.6230869999999,0.1643669036890679,936.7132690000001,0.22165209097058844,710.8534440000001,0.16820745200337725,598.797617,0.1416919651602112,0.12583518930957685,,0.11122994652406418,,0.17687074829931973,,0.20568335588633288,,0.05094869992972593,,0.011375387797311272,,Femmes,Ensemble,,,,,,,,,,,,,4.436949,0.0011841879637591217,135.100662,0.036057339815330165,423.14764900000006,0.11293489125945996,530.618655,0.14161808589574817,204.103549,0.0544736858788145,1100.0066390000002,0.2935834110238647,0.10018890842756191,0.08631425097822389,0.08181714833531614,0.08228705886693827,,,72.429943,0.0442994376132734,157.69018499999999,0.09644611362779949,245.276666,0.1500155586683079,944.500903,0.5776735020781238,215.11048599999998,0.13156538801249534,437.1155899999999,0.20562419786490416,1191.969402,0.5607161075306408,498.71340399999997,0.23460051759301448,2125.798396,29590.0,201.0
23,Boutonnet,sous-quartier,,,,,0.34,0.66,0.16,1461.311183,0.1125922468931991,5057.095191,0.38964302534012835,2274.9439169999996,0.17528165811008195,1757.8230429999999,0.1354381245791168,1298.190928,0.10002402991251677,1129.426226,0.0870209151649571,0.728110599078341,,1.0,,1.0,,1.0,,0.8801582815149802,,0.35938759065269943,,,,,,,,,,,,,,,,7.99236,0.0006947172308258606,238.956997,0.020770778999232204,1815.640977,0.15782035240096795,1321.6355,0.11488007981636861,451.94500800000003,0.03928426452804071,2107.247536,0.18316757164023367,,,,,,,174.626694,0.037281033556064526,762.365351,0.16275729432644423,512.4647990000001,0.10940605316516423,2254.187024,0.4812461380239451,980.418706,0.2093094809283818,2069.0,0.2952340182648402,3973.0,0.5669235159817352,966.0,0.13784246575342465,7008.0,32469.0,567.0
