nom,type,population_2009,pct_population_mtp,surface_km2,densite_hab_km2,revenu_fiscal_moyen_menage,nb_allocataires_rsa,pct_proprietaires,pct_locataires,pct_logements_sociaux,pop_0_14_ans_nb,pop_0_14_ans_pct,pop_15_29_ans_nb,pop_15_29_ans_pct,pop_30_44_ans_nb,pop_30_44_ans_pct,pop_45_59_ans_nb,pop_45_59_ans_pct,pop_60_74_ans_nb,pop_60_74_ans_pct,pop_75_ans_et_plus_nb,pop_75_ans_et_plus_pct,pop_2_5_ans__nb,pop_2_5_ans__pct,pop_6_10_ans__nb,pop_6_10_ans__pct,pop_11_14_ans_nb,pop_11_14_ans_pct,pop_15_17_ans__nb,pop_15_17_ans__pct,pop_18_24_ans__nb,pop_18_24_ans__pct,pop_25_29_ans__nb,pop_25_29_ans__pct,pop_niveau_de_diplôme_dans_la_population_non_scolarisée_15_ans_et_plus_nb,pop_niveau_de_diplôme_dans_la_population_non_scolarisée_15_ans_et_plus_pct,pop_population_des_15_64_ans_par_type_d'activité_nb,pop_population_des_15_64_ans_par_type_d'activité_pct,pop_15_24_ans__nb,pop_15_24_ans__pct,pop_25_54_ans__nb,pop_25_54_ans__pct,pop_55_64_ans__nb,pop_55_64_ans__pct,pop_entre_2_4_ans_nb,pop_entre_2_4_ans_pct,pop_entre_5_9_ans_nb,pop_entre_5_9_ans_pct,csp_agriculteurs_exploitants_nb,csp_agriculteurs_exploitants_pct,csp_artisans_nb,csp_artisans_pct,csp_cadres_nb,csp_cadres_pct,csp_employ_nb,csp_employ_pct,csp_ouvriers_nb,csp_ouvriers_pct,csp_retrait_nb,csp_retrait_pct,diplome_cep_nb,diplome_cep_pct,diplome_bepc_nb,diplome_bepc_pct,diplome_dipl_nb,diplome_dipl_pct,transport_pas_de_transport_nb,transport_pas_de_transport_pct,transport_marche_a_pied_nb,transport_marche_a_pied_pct,transport_deux_roues_velo_nb,transport_deux_roues_velo_pct,transport_voiture_camion_nb,transport_voiture_camion_pct,transport_transport_commun_nb,transport_transport_commun_pct,equipement_pas_de_voiture_nb,equipement_pas_de_voiture_pct,equipement_une_voiture_nb,equipement_une_voiture_pct,equipement_deux_voitures_ou_plus_nb,equipement_deux_voitures_ou_plus_pct,nb_menages
Centre,quartier,75286.53117,0.29514870303434215,8.06,9340.760691066997,28854.024507398255,4763.0,0.32403236748456915,0.6759676325154308,0.06172730637650477,8555.147805,0.1136345063546789,26934.736576,0.3577630175855359,14504.828124,0.19266166069824003,10910.916833,0.1449252165427563,7959.439672,0.10572196046209248,6421.462162999999,0.08529363835669622,0.7207480409154845,,0.9928234207754345,,0.9877884261910436,,0.9499406413292154,,0.790542368157689,,0.27038896292786,,Femmes,Ensemble,,,,,,,,,,,,,53.13309700000001,0.0007962115889882386,1845.8356400000005,0.027660268475137494,9420.650651,0.14117060076764948,8953.364404,0.1341682096735218,4281.838849,0.06416433270874197,12397.738671,0.1857829444253521,0.06321949172962554,0.05081158366652955,0.06459522721956298,0.05453113941416297,,,1149.859191,0.04057046748663932,6155.378114000001,0.21718012918158106,2901.0115969999993,0.1023563559744178,12067.553094000003,0.4257793252212399,6068.469174000001,0.21411372213612195,16898.071040000017,0.39488041574908295,21223.239064,0.49595255253078224,4675.571909,0.10926050523282992,42792.88201200001
Croix d'Argent,quartier,,,7.91,4299.494310998735,27524.0,1959.0,0.4198305556303884,0.5801694443696116,0.27135155470205075,6156.697489,0.18103034128317969,7101.932503,0.20882384867621948,6987.100848,0.20544736091928426,6152.391571,0.18090373090375628,4116.479684,0.12104017184720177,3494.600149,0.10275454637035854,0.709876636557423,,0.9789356386757384,,0.9929482408697062,,0.9482261687028538,,0.49578622306898074,,0.0884976411430551,,Femmes,Ensemble,,,,,,,,,,,,,23.793669,0.0008544580085284972,749.4468370000001,0.026913497529153712,2253.1918459999997,0.08091470960471914,5568.080212999999,0.19995616187343404,2689.328429,0.09657687571103103,6685.325649,0.24007772993769994,0.09015127836563784,0.08409471503458313,0.09229040920258537,0.08054598441986616,,,330.560722,0.025037268719811843,890.057238,0.06741454976559352,1070.251783,0.08106281147591622,8754.603906,0.6630895806490777,2157.273252,0.16339578938960075,3151.4324309999956,0.19968538834554117,9205.71945,0.5833054344719201,3421.836261,0.21681908706379002,15781.988142
Cévennes,quartier,,,8.26,5218.886198547216,28476.0,2644.0,0.4074405081994077,0.5925594918005923,0.15025861072508154,7247.306611999999,0.1681183259423641,11249.739564,0.2609641738705647,8683.360137,0.20143096572869235,7602.334235,0.17635402684995763,4985.0366859999995,0.11563965308490118,3340.590467,0.07749285452351996,0.7238514173998045,,0.977165015079707,,0.9797814207650273,,0.9509025270758122,,0.6201727228287437,,0.17006437768240343,,Femmes,Ensemble,,,,,,,,,,,,,18.682351999999998,0.0005208024031570827,906.1234910000001,0.025259736657883614,3787.282555,0.10557695605343996,6042.676264,0.16844989965885784,3569.737749000001,0.09951252381497551,7377.809266,0.20566900761571094,0.05923514881488578,0.05367638764614691,0.0703491512317406,0.0642854699946067,,,466.241246,0.02857387539558273,1011.2134880000002,0.061972827269864916,1352.452918,0.08288589113225787,10984.923832999999,0.6732176690221632,2502.214752,0.15334973718013128,4085.0770230000016,0.1958055958041495,12203.605832,0.5849422905468072,4574.054855,0.21924324341537327,20862.922769
Hôpitaux-Facultés,quartier,39612.0,0.15529245726830798,12.82,3089.8595943837754,,,0.23967969783404125,0.7603203021659588,0.10256883814198005,4430.379991,0.11184452705566716,19091.772059000003,0.48196999375475386,7035.246563000001,0.17760413918381274,4472.723715,0.11291349039384051,2713.923003,0.06851273149315534,1867.906256,0.047155118118770406,0.6775765966972324,,0.9574926838711928,,0.9933009773247252,,0.9547398182100831,,0.8551113500591256,,0.354474665194892,,Femmes,Ensemble,,,,,,,,,,,,,19.319903,0.0005496828791452424,603.654762,0.01717496654025106,4528.290709,0.1288372863222849,4842.2341240000005,0.13776949060125512,2054.4963110000003,0.05845378454662839,3847.511222,0.10946799505425,0.043002064817308554,0.03648151732146313,0.052761520244187086,0.04658542427907877,,,368.3782959999999,0.024589113459452475,1214.5536829999999,0.08107100401453314,1168.792354,0.07801645242163384,9487.899186000002,0.6333137215456387,2741.7338449999997,0.1830097085587417,5259.19642,0.2515768194808329,11857.581336000001,0.5672145249988905,3796.3645380000003,0.18160137781274605,20904.932461
Mosson,quartier,,,5.05,5639.60396039604,19384.0,2802.0,0.28448422588308164,0.7155157741169182,0.4518738951203325,7358.147983999999,0.25835780432380007,7017.288476,0.24638961419480812,5412.751478000001,0.19005143553069426,4362.791602,0.15318545664833075,2961.9491279999997,0.10399935892739097,1367.5269670000002,0.04801633037497576,0.6923432016929079,,0.9649592220170927,,0.974799541194584,,0.8642899825746544,,0.4893384556967211,,0.09696803368058704,,Femmes,Ensemble,,,,,,,,,,,,,10.541993,0.000499092863155853,613.163943,0.02902921182890202,661.116999,0.03129946831798458,3565.0048720000004,0.16877913775232498,3317.141037,0.15704444289121663,3604.162852,0.17063300621473046,0.06976744186046512,0.062235989862010704,0.06826706676669167,0.06122219093213179,,,205.683087,0.027425630555918935,314.408861,0.0419230447727249,264.91398599999997,0.035323434780672465,4931.682239000001,0.6575868588845185,1782.9784829999999,0.23774103100616525,2672.413971000001,0.10627938501784319,5923.2092760000005,0.23556045059504893,1660.0994120000005,0.06602058905934491,25145.177219000005
Port Marianne,quartier,17802.0,0.07016617266822224,11.14,1598.0251346499101,27916.0,1207.0,0.22705697132365496,0.7729430286763449,0.12934136240894298,2539.7104320000003,0.14266676869979186,5901.529006,0.3315149881126741,4080.537436,0.22922183695336087,2448.7255139999997,0.1375557434081197,1778.686313,0.0999166777475585,1052.5072030000001,0.059123985078494916,0.6875080557627954,,0.984190359989753,,0.9827599380616067,,0.9427379505711476,,0.6638603517570612,,0.15141885434733682,,Femmes,Ensemble,,,,,,,,,,,,,22.034497,0.001444602241720303,434.50262799999996,0.02848639887001563,1899.111792,0.12450754614460503,2930.4422120000004,0.1921225335294472,1245.200176,0.08163648871313539,2542.498404,0.16668857446524385,0.0647396218430153,0.05149063936040386,0.06819386704799216,0.060354195902637915,,,219.49631700000003,0.027332416781122484,841.455024,0.10478079875270717,538.2206510000001,0.0670210386871278,4964.114299,0.6181481440046106,1467.3360559999999,0.18271760177443191,2100.2868560000006,0.2193188377323538,5739.069312,0.5992924288306163,1737.052668,0.18138873322818344,9576.408838
Près d'Arènes,quartier,,,4.02,4174.626865671642,27593.0,1122.0,0.4345277187075091,0.5654722812924908,0.21334938593271496,2902.0052370000003,0.17292578682505494,3325.9990660000003,0.19819089164085055,3728.0907740000002,0.2221508845778758,2975.7526550000002,0.1773202758912255,2198.817177,0.13102395046338472,1651.1308559999998,0.09838821060160838,0.7188295165394402,,0.9859307359307359,,0.9748010610079576,,0.8778625954198473,,0.5604665438919583,,0.12105711849957375,,Femmes,Ensemble,,,,,,,,,,,,,15.822471,0.001140457683165109,401.258668,0.02892206475570078,1005.461812,0.07247203351641551,2849.7572340000006,0.20540581383720977,1381.548365,0.0995797336287388,3501.662531,0.25239407532049396,0.0653464979525992,0.07010957935764725,0.09893034292666464,0.08162423059512003,,,122.70147600000001,0.019253461825883264,493.84216200000003,0.07749027578183866,557.8987010000001,0.08754158216004966,4123.530605,0.647035729963255,1074.983624,0.1686789502689735,1715.060386000001,0.21288295481340735,4660.230925,0.5784541101439783,1681.0624119999998,0.20866293479436315,8056.353725
